,Case ID,Activity,Complete Timestamp
10,4167020,01_HOOFD_100-complete,2010/10/21 00:00:00.000
11,4167020,01_HOOFD_530-complete,2010/10/28 00:00:00.000
12,4167020,01_HOOFD_270-complete,2010/10/11 10:07:02.000
13,4167020,01_HOOFD_490_3-complete,2010/10/18 00:00:00.000
14,4167020,01_HOOFD_015-complete,2010/10/07 11:23:45.000
15,4167020,01_HOOFD_500-complete,2010/10/18 15:34:38.000
16,4167020,01_HOOFD_490_2-complete,2010/10/11 10:09:04.000
9,4167020,01_HOOFD_520-complete,2010/10/18 15:35:28.000
59,4168025,01_HOOFD_050-complete,2010/10/07 14:47:24.000
65,4168025,01_HOOFD_110-complete,2010/10/12 11:26:28.000
60,4168025,01_HOOFD_020-complete,2010/10/07 10:38:47.000
61,4168025,01_HOOFD_030_1-complete,2010/10/07 10:43:29.000
62,4168025,01_HOOFD_040-complete,2010/10/07 14:47:16.000
63,4168025,01_HOOFD_055-complete,2010/10/07 14:47:30.000
64,4168025,01_HOOFD_060-complete,2010/10/07 14:47:48.000
66,4168025,01_HOOFD_065_2-complete,2010/10/08 00:00:00.000
75,4168025,01_HOOFD_015-complete,2010/10/07 10:33:49.000
68,4168025,01_HOOFD_130-complete,2010/10/12 11:26:45.000
69,4168025,01_HOOFD_120-complete,2010/10/12 11:26:37.000
70,4168025,01_HOOFD_200-complete,2010/10/12 11:26:59.000
71,4168025,06_VD_010-complete,2010/10/12 11:26:20.000
72,4168025,05_EIND_010-complete,2010/10/12 11:26:11.000
73,4168025,01_HOOFD_205-complete,2010/10/12 11:26:59.000
74,4168025,01_HOOFD_510_2-complete,2010/10/18 00:00:00.000
58,4168025,01_HOOFD_490_3-complete,2010/10/18 00:00:00.000
67,4168025,01_HOOFD_065_1-complete,2010/10/07 14:48:46.000
57,4168025,01_HOOFD_010-complete,2010/10/07 00:00:00.000
46,4168025,01_HOOFD_500-complete,2010/10/18 11:46:23.000
55,4168025,01_HOOFD_250-complete,2010/10/12 11:27:03.000
56,4168025,01_HOOFD_170-complete,2010/10/12 11:26:52.000
38,4168025,01_HOOFD_490_2-complete,2010/10/18 11:45:16.000
39,4168025,01_HOOFD_370-complete,2010/10/12 11:30:04.000
40,4168025,01_HOOFD_380-complete,2010/10/12 11:30:08.000
41,4168025,01_HOOFD_430-complete,2010/10/12 11:30:19.000
42,4168025,01_HOOFD_470-complete,2010/10/12 11:30:24.000
43,4168025,01_HOOFD_480-complete,2010/10/12 11:30:29.000
44,4168025,01_HOOFD_260-complete,2010/10/12 11:27:07.000
45,4168025,01_HOOFD_270-complete,2010/10/12 11:27:14.000
37,4168025,01_HOOFD_490_1-complete,2010/10/12 11:30:29.000
47,4168025,01_HOOFD_510_1-complete,2010/10/18 13:41:32.000
48,4168025,01_HOOFD_520-complete,2010/10/18 13:42:28.000
49,4168025,01_HOOFD_530-complete,2010/10/28 00:00:00.000
50,4168025,01_HOOFD_265-complete,2010/10/12 11:27:07.000
51,4168025,01_HOOFD_100-complete,2010/10/14 00:00:00.000
52,4168025,01_HOOFD_030_2-complete,2010/10/07 00:00:00.000
53,4168025,01_HOOFD_100-complete,2010/10/07 14:54:08.000
54,4168025,09_AH_I_010-complete,2010/10/12 11:30:01.000
96,4193601,01_HOOFD_380-complete,2010/12/03 10:28:00.000
97,4193601,01_HOOFD_010-complete,2010/10/13 00:00:00.000
98,4193601,01_HOOFD_250-complete,2010/12/03 10:27:26.000
99,4193601,01_HOOFD_015-complete,2010/10/14 14:24:12.000
100,4193601,01_HOOFD_020-complete,2010/10/14 14:24:17.000
102,4193601,01_HOOFD_055-complete,2010/10/14 14:24:29.000
103,4193601,01_HOOFD_065_1-complete,2010/10/14 14:24:40.000
104,4193601,01_HOOFD_065_2-complete,2010/10/15 00:00:00.000
108,4193601,01_HOOFD_170-complete,2010/12/03 10:27:04.000
106,4193601,01_HOOFD_205-complete,2010/12/03 10:27:11.000
107,4193601,01_HOOFD_100-complete,2010/10/28 00:00:00.000
95,4193601,01_HOOFD_490_3-complete,2010/12/03 00:00:00.000
109,4193601,01_HOOFD_200-complete,2010/12/03 10:27:10.000
110,4193601,01_HOOFD_100-complete,2010/10/18 11:00:35.000
111,4193601,01_HOOFD_120-complete,2010/12/03 10:26:46.000
112,4193601,01_HOOFD_130-complete,2010/12/03 10:26:54.000
105,4193601,01_HOOFD_110-complete,2010/12/03 10:26:37.000
94,4193601,01_HOOFD_370-complete,2010/12/03 10:27:54.000
101,4193601,01_HOOFD_040-complete,2010/10/14 14:24:21.000
92,4193601,01_HOOFD_490_2-complete,2010/12/03 10:32:43.000
93,4193601,01_HOOFD_050-complete,2010/10/14 14:24:25.000
76,4193601,01_HOOFD_060-complete,2010/10/14 14:24:37.000
77,4193601,01_HOOFD_265-complete,2010/12/03 10:27:28.000
78,4193601,01_HOOFD_480-complete,2010/12/03 10:28:29.000
79,4193601,01_HOOFD_270-complete,2010/12/03 10:27:38.000
80,4193601,09_AH_I_010-complete,2010/12/03 10:27:50.000
82,4193601,01_HOOFD_430-complete,2010/12/03 10:28:18.000
83,4193601,01_HOOFD_470-complete,2010/12/03 10:28:24.000
81,4193601,05_EIND_010-complete,2010/12/03 10:32:24.000
85,4193601,01_HOOFD_500-complete,2010/12/03 10:33:11.000
86,4193601,06_VD_010-complete,2010/12/03 10:32:30.000
87,4193601,01_HOOFD_490_1-complete,2010/12/03 10:32:30.000
88,4193601,01_HOOFD_520-complete,2010/12/13 16:29:39.000
89,4193601,01_HOOFD_530-complete,2010/12/23 00:00:00.000
90,4193601,01_HOOFD_260-complete,2010/12/03 10:27:28.000
91,4193601,01_HOOFD_510_1-complete,2010/12/03 10:34:04.000
84,4193601,01_HOOFD_510_2-complete,2010/12/13 00:00:00.000
140,4214778,01_HOOFD_040-complete,2010/10/18 10:14:18.000
134,4214778,01_HOOFD_480-complete,2010/12/07 11:35:45.000
135,4214778,01_HOOFD_055-complete,2010/10/18 10:14:26.000
136,4214778,06_VD_010-complete,2010/12/07 11:33:24.000
137,4214778,01_HOOFD_060-complete,2010/10/18 10:14:30.000
138,4214778,01_HOOFD_170-complete,2010/12/07 11:33:40.000
139,4214778,01_HOOFD_015-complete,2010/10/18 10:14:10.000
141,4214778,01_HOOFD_065_1-complete,2010/10/18 10:15:44.000
150,4214778,01_HOOFD_100-complete,2010/10/18 11:19:24.000
143,4214778,01_HOOFD_100-complete,2010/10/28 00:00:00.000
144,4214778,01_HOOFD_510_2-complete,2010/11/11 00:00:00.000
145,4214778,01_HOOFD_050-complete,2010/10/18 10:14:22.000
146,4214778,01_HOOFD_120-complete,2010/12/07 11:33:29.000
147,4214778,05_EIND_010-complete,2010/12/07 11:33:19.000
148,4214778,01_HOOFD_530-complete,2010/11/25 00:00:00.000
133,4214778,01_HOOFD_020-complete,2010/10/18 10:14:14.000
151,4214778,01_HOOFD_010-complete,2010/10/14 00:00:00.000
142,4214778,01_HOOFD_065_2-complete,2010/10/18 00:00:00.000
132,4214778,01_HOOFD_510_1-complete,2011/01/13 12:06:51.000
149,4214778,01_HOOFD_130-complete,2010/12/07 11:33:34.000
130,4214778,01_HOOFD_265-complete,2010/12/07 11:34:57.000
131,4214778,01_HOOFD_490_3-complete,2010/11/11 00:00:00.000
113,4214778,09_AH_I_010-complete,2010/12/07 11:35:07.000
114,4214778,01_HOOFD_110-complete,2010/12/07 11:33:27.000
115,4214778,01_HOOFD_370-complete,2010/12/07 11:35:12.000
116,4214778,01_HOOFD_200-complete,2010/12/07 11:34:49.000
118,4214778,01_HOOFD_250-complete,2010/12/07 11:34:55.000
119,4214778,01_HOOFD_260-complete,2010/12/07 11:34:57.000
120,4214778,01_HOOFD_390-complete,2010/12/07 11:35:21.000
117,4214778,01_HOOFD_380-complete,2010/12/07 11:35:16.000
122,4214778,01_HOOFD_420-complete,2010/12/07 11:35:34.000
121,4214778,01_HOOFD_520-complete,2011/01/13 12:07:41.000
128,4214778,01_HOOFD_270-complete,2010/12/07 11:35:02.000
127,4214778,01_HOOFD_490_1-complete,2010/12/07 11:35:46.000
126,4214778,01_HOOFD_490_2-complete,2010/12/07 11:36:17.000
129,4214778,01_HOOFD_500-complete,2011/01/13 12:06:48.000
124,4214778,01_HOOFD_400-complete,2010/12/07 11:35:29.000
123,4214778,01_HOOFD_430-complete,2010/12/07 11:35:40.000
125,4214778,01_HOOFD_205-complete,2010/12/07 11:34:49.000
180,4235583,01_HOOFD_030_1-complete,2010/10/19 14:03:42.000
174,4235583,01_HOOFD_015-complete,2010/10/19 12:42:31.000
175,4235583,01_HOOFD_380-complete,2010/11/18 10:50:20.000
176,4235583,01_HOOFD_065_2-complete,2010/11/12 00:00:00.000
177,4235583,01_HOOFD_040-complete,2010/11/12 09:17:20.000
178,4235583,01_HOOFD_050-complete,2010/11/12 09:17:26.000
179,4235583,01_HOOFD_055-complete,2010/11/12 09:17:33.000
181,4235583,01_HOOFD_480-complete,2010/11/18 10:51:09.000
190,4235583,01_HOOFD_100-complete,2010/11/18 00:00:00.000
183,4235583,01_HOOFD_110-complete,2010/11/18 10:49:02.000
184,4235583,01_HOOFD_200-complete,2010/11/18 10:49:30.000
185,4235583,06_VD_010-complete,2010/11/18 10:48:54.000
186,4235583,05_EIND_010-complete,2010/11/18 10:48:44.000
187,4235583,01_HOOFD_100-complete,2010/11/18 10:46:52.000
188,4235583,01_HOOFD_060-complete,2010/11/12 09:18:22.000
189,4235583,01_HOOFD_130-complete,2010/11/18 10:49:15.000
173,4235583,01_HOOFD_065_1-complete,2010/11/12 09:19:27.000
182,4235583,01_HOOFD_120-complete,2010/11/18 10:49:09.000
172,4235583,01_HOOFD_010-complete,2010/10/19 00:00:00.000
168,4235583,01_HOOFD_470-complete,2010/11/18 10:51:04.000
170,4235583,01_HOOFD_490_2-complete,2010/12/08 11:16:49.000
152,4235583,01_HOOFD_265-complete,2010/11/18 10:49:41.000
153,4235583,01_HOOFD_370-complete,2010/11/18 10:50:16.000
171,4235583,01_HOOFD_020-complete,2010/10/19 12:42:41.000
155,4235583,01_HOOFD_270-complete,2010/11/18 10:49:50.000
156,4235583,01_HOOFD_260-complete,2010/11/18 10:49:41.000
157,4235583,01_HOOFD_430-complete,2010/11/18 10:50:58.000
158,4235583,09_AH_I_010-complete,2010/11/18 10:49:58.000
159,4235583,01_HOOFD_170-complete,2010/11/18 10:49:23.000
154,4235583,01_HOOFD_030_2-complete,2010/10/19 00:00:00.000
161,4235583,01_HOOFD_500-complete,2010/12/08 11:17:10.000
162,4235583,01_HOOFD_510_1-complete,2010/12/08 11:18:05.000
163,4235583,01_HOOFD_530-complete,2010/12/22 00:00:00.000
164,4235583,01_HOOFD_510_2-complete,2011/01/10 00:00:00.000
165,4235583,01_HOOFD_250-complete,2010/11/18 10:49:33.000
166,4235583,01_HOOFD_205-complete,2010/11/18 10:49:30.000
167,4235583,01_HOOFD_490_1-complete,2010/11/18 10:51:09.000
169,4235583,01_HOOFD_490_3-complete,2010/12/08 00:00:00.000
160,4235583,01_HOOFD_520-complete,2011/01/13 12:09:27.000
206,4241127,01_HOOFD_010-complete,2010/10/18 00:00:00.000
207,4241127,01_HOOFD_020-complete,2010/10/20 11:31:51.000
208,4241127,01_HOOFD_030_2-complete,2010/10/20 00:00:00.000
209,4241127,01_HOOFD_065_1-complete,2010/10/20 11:47:20.000
210,4241127,05_EIND_020-complete,2010/10/25 00:00:00.000
215,4241127,01_HOOFD_040-complete,2010/10/20 11:37:45.000
212,4241127,01_HOOFD_060-complete,2010/10/20 11:38:21.000
213,4241127,01_HOOFD_030_1-complete,2010/10/20 11:34:42.000
214,4241127,01_HOOFD_100-complete,2010/10/20 12:00:26.000
216,4241127,01_HOOFD_050-complete,2010/10/20 11:37:52.000
205,4241127,01_HOOFD_065_2-complete,2010/10/20 00:00:00.000
211,4241127,01_HOOFD_015-complete,2010/10/20 11:31:43.000
204,4241127,01_HOOFD_055-complete,2010/10/20 11:37:58.000
197,4241127,05_EIND_010-complete,2011/07/22 09:03:13.000
202,4241127,01_HOOFD_130-complete,2011/07/22 09:04:01.000
191,4241127,01_HOOFD_170-complete,2011/07/22 09:04:16.000
193,4241127,01_HOOFD_110-complete,2011/07/22 09:03:55.000
194,4241127,06_VD_010-complete,2011/07/22 09:03:53.000
195,4241127,05_EIND_050-complete,2010/10/25 00:00:00.000
196,4241127,05_EIND_070-complete,2011/07/22 09:04:05.000
192,4241127,01_HOOFD_120-complete,2011/07/22 09:03:58.000
198,4241127,01_HOOFD_100-complete,2010/10/28 00:00:00.000
199,4241127,05_EIND_030_2-complete,2010/10/25 00:00:00.000
200,4241127,05_EIND_040-complete,2011/07/22 09:03:33.000
201,4241127,05_EIND_060-complete,2011/07/22 09:04:05.000
203,4241127,05_EIND_030_1-complete,2011/07/22 09:03:22.000
248,4243680,01_HOOFD_180-complete,2010/11/15 13:16:53.000
240,4243680,01_HOOFD_030_2-complete,2010/10/20 00:00:00.000
242,4243680,01_HOOFD_100-complete,2010/10/28 00:00:00.000
243,4243680,01_HOOFD_015-complete,2010/11/08 12:15:35.000
244,4243680,01_HOOFD_020-complete,2010/11/15 10:38:43.000
245,4243680,01_HOOFD_030_1-complete,2010/11/15 12:24:26.000
246,4243680,01_HOOFD_040-complete,2010/11/15 12:26:15.000
247,4243680,01_HOOFD_060-complete,2010/11/15 12:26:22.000
249,4243680,05_EIND_010-complete,2010/11/15 13:16:35.000
255,4243680,01_HOOFD_050-complete,2010/11/15 13:16:30.000
251,4243680,01_HOOFD_010-complete,2010/10/14 00:00:00.000
252,4243680,01_HOOFD_490_3-complete,2010/12/08 00:00:00.000
253,4243680,01_HOOFD_120-complete,2010/11/15 13:16:46.000
254,4243680,06_VD_010-complete,2010/11/15 13:16:41.000
239,4243680,01_HOOFD_190_2-complete,2010/10/20 00:00:00.000
256,4243680,01_HOOFD_100-complete,2010/11/15 12:27:23.000
257,4243680,01_HOOFD_130-complete,2010/11/15 13:16:25.000
258,4243680,01_HOOFD_110-complete,2010/11/15 13:16:20.000
259,4243680,01_HOOFD_190_1-complete,2010/12/08 10:36:56.000
250,4243680,01_HOOFD_065_1-complete,2010/11/15 12:26:34.000
238,4243680,01_HOOFD_065_2-complete,2010/10/20 00:00:00.000
241,4243680,01_HOOFD_470-complete,2010/12/08 10:38:09.000
236,4243680,01_HOOFD_430-complete,2010/12/08 10:38:05.000
217,4243680,01_HOOFD_520-complete,2011/01/13 12:08:41.000
237,4243680,01_HOOFD_510_2-complete,2010/12/08 00:00:00.000
219,4243680,01_HOOFD_270-complete,2010/12/08 10:37:42.000
220,4243680,01_HOOFD_260-complete,2010/12/08 10:37:43.000
221,4243680,09_AH_I_010-complete,2010/12/08 10:37:51.000
222,4243680,01_HOOFD_370-complete,2010/12/08 10:37:56.000
223,4243680,01_HOOFD_375-complete,2010/12/08 10:37:56.000
224,4243680,01_HOOFD_380-complete,2010/12/08 10:37:59.000
225,4243680,01_HOOFD_490_1-complete,2010/12/08 10:38:28.000
226,4243680,01_BB_770-complete,2011/06/29 08:58:32.000
218,4243680,01_HOOFD_480-complete,2010/12/08 10:38:27.000
228,4243680,01_HOOFD_530-complete,2010/12/23 00:00:00.000
227,4243680,01_HOOFD_490_2-complete,2010/12/08 10:38:38.000
234,4243680,01_HOOFD_205-complete,2010/12/08 10:37:34.000
233,4243680,01_HOOFD_800-complete,2011/06/29 08:58:33.000
235,4243680,01_BB_540-complete,2011/06/29 08:58:31.000
231,4243680,01_HOOFD_250-complete,2010/12/08 10:37:38.000
230,4243680,01_HOOFD_510_1-complete,2011/01/13 12:02:00.000
229,4243680,01_HOOFD_500-complete,2011/01/13 12:01:57.000
232,4243680,01_HOOFD_200-complete,2010/12/08 10:37:34.000
281,4246363,01_HOOFD_120-complete,2010/11/29 11:19:31.000
287,4246363,01_HOOFD_100-complete,2010/10/27 00:00:00.000
282,4246363,01_HOOFD_065_2-complete,2010/10/21 00:00:00.000
283,4246363,01_HOOFD_015-complete,2010/10/21 08:30:14.000
284,4246363,01_HOOFD_055-complete,2010/10/21 08:30:34.000
285,4246363,01_HOOFD_060-complete,2010/10/21 08:30:41.000
286,4246363,01_HOOFD_020-complete,2010/10/21 08:30:18.000
288,4246363,01_HOOFD_050-complete,2010/10/21 08:30:30.000
292,4246363,01_HOOFD_170-complete,2010/11/29 11:20:26.000
290,4246363,05_EIND_010-complete,2010/11/29 10:58:11.000
291,4246363,01_HOOFD_265-complete,2010/11/29 11:23:01.000
293,4246363,01_HOOFD_110-complete,2010/11/29 11:19:14.000
294,4246363,01_HOOFD_130-complete,2010/11/29 11:19:53.000
295,4246363,01_HOOFD_100-complete,2010/11/11 14:54:33.000
296,4246363,06_VD_010-complete,2010/11/29 11:19:44.000
280,4246363,01_HOOFD_470-complete,2010/11/29 11:24:37.000
289,4246363,01_HOOFD_205-complete,2010/11/29 11:20:37.000
279,4246363,01_HOOFD_040-complete,2010/10/21 08:30:22.000
260,4246363,01_HOOFD_500-complete,2010/12/28 10:22:40.000
277,4246363,01_HOOFD_250-complete,2010/11/29 11:22:54.000
278,4246363,01_HOOFD_065_1-complete,2010/10/21 08:31:46.000
261,4246363,01_HOOFD_530-complete,2011/01/06 00:00:00.000
262,4246363,01_HOOFD_270-complete,2010/11/29 11:23:19.000
263,4246363,09_AH_I_010-complete,2010/11/29 11:23:35.000
265,4246363,01_HOOFD_480-complete,2010/11/29 11:24:42.000
266,4246363,01_HOOFD_370-complete,2010/11/29 11:23:55.000
267,4246363,01_HOOFD_380-complete,2010/11/29 11:24:09.000
268,4246363,01_HOOFD_520-complete,2010/12/28 11:41:11.000
264,4246363,01_HOOFD_430-complete,2010/11/29 11:24:29.000
270,4246363,01_HOOFD_200-complete,2010/11/29 11:20:37.000
269,4246363,01_HOOFD_510_2-complete,2010/12/28 00:00:00.000
275,4246363,01_HOOFD_010-complete,2010/10/20 00:00:00.000
274,4246363,01_HOOFD_490_2-complete,2010/12/28 10:22:20.000
276,4246363,01_HOOFD_260-complete,2010/11/29 11:23:01.000
272,4246363,01_HOOFD_510_1-complete,2010/12/28 10:22:47.000
271,4246363,01_HOOFD_490_3-complete,2010/12/28 00:00:00.000
273,4246363,01_HOOFD_490_1-complete,2010/11/29 11:24:42.000
326,4248179,01_HOOFD_200-complete,2010/12/07 11:47:51.000
319,4248179,01_HOOFD_490_3-complete,2010/11/29 00:00:00.000
320,4248179,01_HOOFD_030_1-complete,2010/12/07 11:41:40.000
321,4248179,01_HOOFD_030_2-complete,2010/10/21 00:00:00.000
322,4248179,01_HOOFD_190_2-complete,2010/11/29 00:00:00.000
323,4248179,01_HOOFD_510_2-complete,2010/11/29 00:00:00.000
324,4248179,01_HOOFD_015-complete,2010/12/07 11:41:31.000
325,4248179,01_HOOFD_020-complete,2010/12/07 11:41:37.000
327,4248179,01_HOOFD_100-complete,2010/10/28 00:00:00.000
335,4248179,01_HOOFD_060-complete,2010/12/07 11:42:54.000
329,4248179,01_HOOFD_130-complete,2010/12/07 11:47:14.000
330,4248179,01_HOOFD_120-complete,2010/12/07 11:47:08.000
331,4248179,01_HOOFD_110-complete,2010/12/07 11:47:07.000
332,4248179,01_HOOFD_065_1-complete,2010/12/07 11:43:12.000
336,4248179,01_HOOFD_205-complete,2010/12/07 11:47:52.000
333,4248179,01_HOOFD_190_1-complete,2010/12/07 11:47:23.000
334,4248179,01_HOOFD_100-complete,2010/12/07 11:45:51.000
318,4248179,01_HOOFD_040-complete,2010/12/07 11:42:50.000
328,4248179,01_HOOFD_180-complete,2010/12/07 11:47:19.000
317,4248179,01_HOOFD_065_2-complete,2010/10/21 00:00:00.000
300,4248179,01_HOOFD_375-complete,2010/12/07 11:48:26.000
315,4248179,01_HOOFD_480-complete,2010/12/07 11:48:42.000
297,4248179,01_HOOFD_010-complete,2010/10/19 00:00:00.000
298,4248179,01_HOOFD_380-complete,2010/12/07 11:48:30.000
299,4248179,09_AH_I_010-complete,2010/12/07 11:48:24.000
301,4248179,06_VD_010-complete,2010/12/07 11:48:13.000
302,4248179,05_EIND_010-complete,2010/12/07 11:48:08.000
303,4248179,01_HOOFD_370-complete,2010/12/07 11:48:26.000
304,4248179,01_HOOFD_250-complete,2010/12/07 11:48:16.000
305,4248179,01_HOOFD_050-complete,2010/12/07 11:48:02.000
316,4248179,01_HOOFD_260-complete,2010/12/07 11:48:19.000
307,4248179,01_HOOFD_490_1-complete,2010/12/07 11:48:42.000
308,4248179,01_HOOFD_490_2-complete,2010/12/07 11:48:45.000
309,4248179,01_HOOFD_500-complete,2010/12/07 11:49:16.000
310,4248179,01_HOOFD_530-complete,2010/12/08 00:00:00.000
311,4248179,01_HOOFD_430-complete,2010/12/07 11:48:35.000
312,4248179,01_HOOFD_510_1-complete,2010/12/07 11:49:19.000
313,4248179,01_HOOFD_520-complete,2010/12/07 11:49:31.000
314,4248179,01_HOOFD_470-complete,2010/12/07 11:48:39.000
306,4248179,01_HOOFD_270-complete,2010/12/07 11:47:56.000
364,4258780,01_HOOFD_010-complete,2010/10/21 00:00:00.000
363,4258780,01_HOOFD_120-complete,2010/11/05 09:48:15.000
362,4258780,01_HOOFD_050-complete,2010/10/22 11:58:56.000
358,4258780,01_HOOFD_130-complete,2010/11/05 09:48:20.000
360,4258780,01_HOOFD_015-complete,2010/10/22 11:58:44.000
359,4258780,01_HOOFD_020-complete,2010/10/22 11:58:47.000
365,4258780,01_HOOFD_060-complete,2010/10/27 11:06:58.000
361,4258780,01_HOOFD_250-complete,2010/11/05 15:48:00.000
366,4258780,01_HOOFD_055-complete,2010/10/22 11:59:00.000
370,4258780,01_HOOFD_100-complete,2010/10/27 11:23:04.000
368,4258780,06_VD_010-complete,2010/11/05 09:46:42.000
369,4258780,01_HOOFD_040-complete,2010/10/22 11:58:52.000
371,4258780,01_HOOFD_205-complete,2010/11/05 09:48:46.000
372,4258780,01_HOOFD_200-complete,2010/11/05 09:48:46.000
373,4258780,05_EIND_010-complete,2010/11/05 09:46:31.000
374,4258780,01_HOOFD_065_1-complete,2010/10/27 11:16:58.000
357,4258780,01_HOOFD_100-complete,2010/11/04 00:00:00.000
376,4258780,01_HOOFD_110-complete,2010/11/05 09:48:10.000
367,4258780,01_HOOFD_065_2-complete,2010/10/27 00:00:00.000
375,4258780,01_HOOFD_170-complete,2010/11/05 09:48:39.000
356,4258780,01_HOOFD_490_2-complete,2010/12/16 12:20:43.000
354,4258780,01_HOOFD_520-complete,2011/01/31 10:51:12.000
355,4258780,01_HOOFD_490_3-complete,2010/12/16 00:00:00.000
337,4258780,01_HOOFD_260-complete,2010/11/12 13:48:28.000
338,4258780,01_HOOFD_490_1-complete,2010/12/16 12:20:15.000
339,4258780,09_AH_I_010-complete,2010/11/12 13:48:50.000
340,4258780,01_HOOFD_530-complete,2011/01/06 00:00:00.000
342,4258780,01_HOOFD_380-complete,2010/11/12 13:49:07.000
343,4258780,01_HOOFD_470-complete,2010/11/12 13:49:49.000
344,4258780,01_HOOFD_370-complete,2010/11/12 13:48:53.000
341,4258780,01_HOOFD_430-complete,2010/11/12 13:49:35.000
346,4258780,01_HOOFD_510_2-complete,2010/12/17 00:00:00.000
345,4258780,01_HOOFD_265-complete,2010/11/12 13:48:30.000
352,4258780,01_HOOFD_800-complete,2011/06/29 08:56:35.000
351,4258780,01_HOOFD_270-complete,2010/11/12 13:48:37.000
350,4258780,01_HOOFD_510_1-complete,2011/01/31 10:23:33.000
353,4258780,01_HOOFD_500-complete,2010/12/16 12:21:34.000
348,4258780,01_HOOFD_480-complete,2010/12/16 12:20:11.000
347,4258780,01_BB_540-complete,2011/01/31 10:51:39.000
349,4258780,01_BB_770-complete,2011/06/29 08:56:01.000
405,4271177,01_HOOFD_510_2-complete,2010/11/08 00:00:00.000
399,4271177,01_HOOFD_065_1-complete,2010/10/25 11:54:21.000
400,4271177,01_HOOFD_020-complete,2010/10/25 11:53:15.000
401,4271177,01_HOOFD_040-complete,2010/10/25 11:53:19.000
402,4271177,01_HOOFD_060-complete,2010/10/25 11:53:23.000
403,4271177,01_HOOFD_100-complete,2010/11/04 00:00:00.000
404,4271177,01_HOOFD_065_2-complete,2010/10/26 00:00:00.000
406,4271177,01_HOOFD_100-complete,2010/10/26 08:43:06.000
398,4271177,01_HOOFD_205-complete,2010/12/07 11:53:13.000
408,4271177,01_HOOFD_530-complete,2010/11/17 00:00:00.000
409,4271177,01_HOOFD_180-complete,2010/12/07 11:52:51.000
410,4271177,01_HOOFD_120-complete,2010/12/07 11:52:43.000
411,4271177,01_HOOFD_130-complete,2010/12/07 11:52:48.000
412,4271177,01_HOOFD_110-complete,2010/12/07 11:52:42.000
413,4271177,01_HOOFD_190_1-complete,2010/12/07 11:52:53.000
414,4271177,01_HOOFD_200-complete,2010/12/07 11:53:13.000
415,4271177,01_HOOFD_490_3-complete,2010/11/08 00:00:00.000
407,4271177,01_HOOFD_190_2-complete,2010/11/08 00:00:00.000
397,4271177,01_HOOFD_010-complete,2010/10/24 00:00:00.000
378,4271177,01_HOOFD_015-complete,2010/10/25 11:53:11.000
395,4271177,01_HOOFD_270-complete,2010/12/07 11:53:25.000
377,4271177,06_VD_010-complete,2010/12/07 11:53:37.000
396,4271177,01_HOOFD_380-complete,2010/12/07 11:53:53.000
379,4271177,01_HOOFD_250-complete,2010/12/07 11:53:41.000
380,4271177,01_HOOFD_260-complete,2010/12/07 11:53:42.000
381,4271177,09_AH_I_010-complete,2010/12/07 11:53:46.000
383,4271177,01_HOOFD_370-complete,2010/12/07 11:53:49.000
384,4271177,01_HOOFD_375-complete,2010/12/07 11:53:49.000
385,4271177,01_HOOFD_490_2-complete,2010/12/07 11:54:09.000
382,4271177,01_HOOFD_430-complete,2010/12/07 11:53:58.000
387,4271177,01_HOOFD_520-complete,2010/12/07 11:54:38.000
