,Case ID,Activity,Complete Timestamp
72,3398124,01_HOOFD_370-complete,2010/12/02 14:25:01.000
73,3398124,01_HOOFD_375-complete,2010/12/02 14:25:01.000
74,3398124,01_HOOFD_380-complete,2010/12/02 14:25:20.000
75,3398124,05_EIND_010-complete,2010/12/02 14:23:06.000
76,3398124,01_HOOFD_490_2-complete,2010/12/02 14:25:50.000
71,3398124,01_HOOFD_490_1-complete,2010/12/02 14:25:40.000
78,3398124,01_HOOFD_520-complete,2010/12/02 14:26:49.000
79,3398124,01_HOOFD_530-complete,2010/12/15 00:00:00.000
80,3398124,01_BB_540-complete,2011/02/01 12:23:12.000
81,3398124,01_HOOFD_790-complete,2011/02/01 12:23:13.000
82,3398124,01_HOOFD_050-complete,2010/12/02 14:22:59.000
83,3398124,09_AH_I_010-complete,2010/12/02 14:24:55.000
84,3398124,01_HOOFD_500-complete,2010/12/02 14:26:23.000
77,3398124,01_HOOFD_510_1-complete,2010/12/02 14:26:28.000
85,3398124,01_HOOFD_480-complete,2010/12/02 14:25:40.000
147,3406163,01_HOOFD_100-complete,2010/10/26 00:00:00.000
146,3406163,01_HOOFD_110-complete,2010/12/21 10:18:39.000
145,3406163,01_HOOFD_120-complete,2010/10/26 16:08:58.000
144,3406163,01_HOOFD_100-complete,2010/10/26 16:08:09.000
143,3406163,01_HOOFD_065_1-complete,2010/10/26 16:07:52.000
140,3406163,01_HOOFD_110-complete,2010/10/26 16:08:18.000
141,3406163,01_HOOFD_060-complete,2010/10/26 16:06:11.000
139,3406163,01_HOOFD_190_2-complete,2010/10/26 00:00:00.000
138,3406163,08_AWB45_020_2-complete,2010/10/26 00:00:00.000
148,3406163,08_AWB45_010-complete,2010/10/27 11:25:42.000
142,3406163,01_HOOFD_065_2-complete,2010/10/26 00:00:00.000
149,3406163,01_HOOFD_020-complete,2010/10/13 09:47:03.000
159,3406163,06_VD_010-complete,2010/10/26 16:08:49.000
151,3406163,01_HOOFD_130-complete,2010/10/26 16:08:28.000
152,3406163,01_HOOFD_050-complete,2010/10/26 16:08:35.000
153,3406163,01_HOOFD_180-complete,2010/10/26 16:09:06.000
154,3406163,08_AWB45_020_1-complete,2010/12/21 10:10:55.000
155,3406163,08_AWB45_040-complete,2010/11/17 00:00:00.000
156,3406163,01_HOOFD_040-complete,2010/10/26 16:05:49.000
157,3406163,01_HOOFD_190_1-complete,2010/10/26 16:09:11.000
158,3406163,08_AWB45_170-complete,2010/12/21 10:18:12.000
160,3406163,05_EIND_010-complete,2010/10/26 16:08:44.000
161,3406163,01_HOOFD_200-complete,2010/10/27 11:25:33.000
162,3406163,01_HOOFD_190_2-complete,2010/12/21 00:00:00.000
137,3406163,08_AWB45_030-complete,2010/12/21 10:17:22.000
150,3406163,01_HOOFD_010-complete,2010/10/07 00:00:00.000
136,3406163,01_HOOFD_015-complete,2010/10/13 09:46:59.000
112,3406163,01_HOOFD_375-complete,2010/12/21 10:21:49.000
134,3406163,01_HOOFD_470-complete,2010/12/21 10:22:05.000
109,3406163,01_HOOFD_250-complete,2010/12/21 10:21:26.000
110,3406163,01_HOOFD_205-complete,2010/12/21 10:21:15.000
111,3406163,01_HOOFD_530-complete,2011/01/05 00:00:00.000
114,3406163,01_HOOFD_380-complete,2010/12/21 10:21:53.000
115,3406163,09_AH_I_010-complete,2010/12/21 10:21:47.000
116,3406163,01_HOOFD_270-complete,2010/12/21 10:21:23.000
117,3406163,01_HOOFD_430-complete,2010/12/21 10:22:01.000
118,3406163,01_HOOFD_490_3-complete,2010/12/23 00:00:00.000
119,3406163,01_HOOFD_190_1-complete,2010/12/21 10:18:55.000
120,3406163,01_HOOFD_200-complete,2010/12/21 10:21:15.000
121,3406163,01_BB_540-complete,2011/02/01 12:04:39.000
113,3406163,01_HOOFD_370-complete,2010/12/21 10:21:49.000
123,3406163,01_HOOFD_120-complete,2010/12/21 10:18:41.000
122,3406163,01_HOOFD_480-complete,2010/12/21 10:22:09.000
133,3406163,01_HOOFD_490_1-complete,2010/12/21 10:22:09.000
132,3406163,01_HOOFD_500-complete,2010/12/24 10:34:14.000
131,3406163,01_HOOFD_790-complete,2011/02/01 12:05:28.000
130,3406163,01_BB_770-complete,2011/02/01 12:04:40.000
135,3406163,01_HOOFD_180-complete,2010/12/21 10:18:49.000
128,3406163,01_HOOFD_510_1-complete,2010/12/24 10:34:16.000
127,3406163,01_HOOFD_260-complete,2010/12/21 10:21:30.000
126,3406163,01_HOOFD_510_2-complete,2010/12/23 00:00:00.000
125,3406163,01_HOOFD_490_2-complete,2010/12/21 10:22:18.000
124,3406163,01_HOOFD_520-complete,2010/12/24 10:34:25.000
129,3406163,01_HOOFD_130-complete,2010/12/21 10:18:34.000
182,3407629,01_HOOFD_110-complete,2010/10/14 11:42:56.000
183,3407629,01_HOOFD_015-complete,2010/10/13 11:00:07.000
184,3407629,01_HOOFD_030_2-complete,2010/10/13 00:00:00.000
185,3407629,01_HOOFD_120-complete,2010/10/14 11:43:35.000
186,3407629,01_HOOFD_020-complete,2010/10/13 11:00:19.000
187,3407629,08_AWB45_020_2-complete,2010/10/14 00:00:00.000
188,3407629,01_HOOFD_065_2-complete,2010/10/14 00:00:00.000
189,3407629,01_HOOFD_100-complete,2010/10/14 00:00:00.000
192,3407629,01_HOOFD_065_1-complete,2010/10/14 11:36:54.000
191,3407629,01_HOOFD_010-complete,2010/10/11 00:00:00.000
193,3407629,06_VD_010-complete,2010/10/14 11:37:52.000
194,3407629,01_HOOFD_100-complete,2010/10/14 11:37:58.000
196,3407629,01_HOOFD_030_1-complete,2010/10/13 11:00:22.000
197,3407629,01_HOOFD_190_2-complete,2010/10/14 00:00:00.000
198,3407629,01_HOOFD_040-complete,2010/10/14 11:36:03.000
181,3407629,01_HOOFD_130-complete,2010/10/14 11:43:10.000
190,3407629,01_HOOFD_060-complete,2010/10/14 11:36:17.000
195,3407629,01_HOOFD_050-complete,2010/10/14 11:43:16.000
180,3407629,01_HOOFD_190_1-complete,2010/10/14 11:43:54.000
178,3407629,01_HOOFD_790-complete,2010/10/15 11:23:59.000
179,3407629,08_AWB45_030-complete,2010/10/15 11:21:59.000
163,3407629,05_EIND_010-complete,2010/10/14 11:43:25.000
165,3407629,01_HOOFD_180-complete,2010/10/14 11:43:48.000
166,3407629,08_AWB45_060-complete,2010/10/15 11:22:04.000
167,3407629,08_AWB45_010-complete,2010/10/14 11:44:30.000
168,3407629,08_AWB45_020_1-complete,2010/10/14 11:45:30.000
169,3407629,08_AWB45_090_2-complete,2010/10/15 00:00:00.000
164,3407629,01_HOOFD_200-complete,2010/10/14 11:44:06.000
171,3407629,08_AWB45_080-complete,2010/10/15 11:22:21.000
172,3407629,08_AWB45_090_1-complete,2010/10/15 11:22:22.000
173,3407629,08_AWB45_110-complete,2010/10/15 11:22:30.000
174,3407629,08_AWB45_150-complete,2010/10/15 11:22:37.000
175,3407629,08_AWB45_180-complete,2010/10/15 11:22:40.000
176,3407629,08_AWB45_070_1-complete,2010/10/15 11:22:05.000
170,3407629,08_AWB45_070_3-complete,2010/10/15 00:00:00.000
177,3407629,08_AWB45_070_2-complete,2010/10/15 11:22:06.000
237,3414969,08_AWB45_020_1-complete,2010/12/08 14:20:13.000
236,3414969,01_HOOFD_190_2-complete,2010/11/22 00:00:00.000
235,3414969,05_EIND_010-complete,2010/11/22 10:50:25.000
234,3414969,01_HOOFD_050-complete,2010/11/22 10:50:35.000
233,3414969,06_VD_010-complete,2010/11/22 10:50:04.000
230,3414969,08_AWB45_020_2-complete,2010/11/22 00:00:00.000
231,3414969,01_HOOFD_060-complete,2010/11/22 10:48:25.000
229,3414969,01_HOOFD_110-complete,2010/11/22 10:50:46.000
228,3414969,01_HOOFD_040-complete,2010/11/22 10:48:15.000
238,3414969,01_HOOFD_065_1-complete,2010/11/22 10:49:10.000
232,3414969,01_HOOFD_110-complete,2011/01/17 10:41:15.000
239,3414969,01_HOOFD_020-complete,2010/10/15 11:50:00.000
248,3414969,08_AWB45_040-complete,2010/12/17 00:00:00.000
242,3414969,08_AWB45_170-complete,2011/01/17 10:17:11.000
243,3414969,01_HOOFD_130-complete,2010/11/22 10:50:40.000
244,3414969,01_HOOFD_120-complete,2010/11/22 10:50:49.000
245,3414969,01_HOOFD_100-complete,2011/01/17 10:14:51.000
246,3414969,08_AWB45_010-complete,2010/11/22 11:41:35.000
247,3414969,08_AWB45_030-complete,2011/01/17 10:15:52.000
249,3414969,01_HOOFD_200-complete,2010/11/22 11:41:21.000
250,3414969,01_HOOFD_190_1-complete,2010/11/22 10:53:11.000
251,3414969,01_HOOFD_015-complete,2010/10/15 11:49:54.000
252,3414969,01_HOOFD_190_2-complete,2011/01/17 00:00:00.000
227,3414969,01_HOOFD_130-complete,2011/01/17 10:17:16.000
240,3414969,01_HOOFD_180-complete,2010/11/22 10:50:54.000
226,3414969,01_HOOFD_010-complete,2010/10/13 00:00:00.000
241,3414969,01_HOOFD_100-complete,2010/12/17 00:00:00.000
224,3414969,01_HOOFD_120-complete,2011/01/17 10:41:55.000
199,3414969,01_HOOFD_490_1-complete,2011/01/17 11:13:28.000
200,3414969,01_HOOFD_270-complete,2011/01/17 10:43:13.000
201,3414969,01_BB_540-complete,2011/03/29 16:08:14.000
203,3414969,01_HOOFD_370-complete,2011/01/17 11:11:34.000
204,3414969,01_HOOFD_205-complete,2011/01/17 10:43:10.000
205,3414969,01_HOOFD_200-complete,2011/01/17 10:43:10.000
206,3414969,01_HOOFD_260-complete,2011/01/17 10:43:19.000
207,3414969,01_HOOFD_470-complete,2011/01/17 11:11:55.000
208,3414969,09_AH_I_010-complete,2011/01/17 11:11:32.000
209,3414969,01_HOOFD_250-complete,2011/01/17 10:43:17.000
225,3414969,01_HOOFD_510_1-complete,2011/02/14 14:24:52.000
210,3414969,01_HOOFD_430-complete,2011/01/17 11:11:48.000
202,3414969,01_HOOFD_375-complete,2011/01/17 11:11:34.000
212,3414969,01_HOOFD_490_2-complete,2011/01/17 11:13:54.000
211,3414969,01_HOOFD_790-complete,2011/03/29 16:08:15.000
223,3414969,01_HOOFD_180-complete,2011/01/17 10:42:05.000
222,3414969,01_HOOFD_065_2-complete,2010/11/22 00:00:00.000
220,3414969,01_HOOFD_480-complete,2011/01/17 11:13:28.000
219,3414969,01_BB_770-complete,2011/03/29 16:08:15.000
221,3414969,01_HOOFD_500-complete,2011/02/14 14:24:46.000
217,3414969,01_HOOFD_520-complete,2011/02/14 14:24:59.000
216,3414969,01_HOOFD_530-complete,2011/03/02 00:00:00.000
215,3414969,01_HOOFD_490_3-complete,2011/02/14 00:00:00.000
214,3414969,01_HOOFD_510_2-complete,2011/02/14 00:00:00.000
213,3414969,01_HOOFD_380-complete,2011/01/17 11:11:39.000
218,3414969,01_HOOFD_190_1-complete,2011/01/17 10:42:57.000
275,3415943,01_HOOFD_510_1-complete,2010/10/26 11:02:36.000
282,3415943,01_HOOFD_040-complete,2010/10/22 10:20:41.000
276,3415943,01_HOOFD_270-complete,2010/10/22 10:52:31.000
277,3415943,01_HOOFD_060-complete,2010/10/22 10:20:50.000
278,3415943,01_HOOFD_010-complete,2010/10/14 00:00:00.000
279,3415943,01_HOOFD_065_1-complete,2010/10/22 10:47:34.000
280,3415943,01_HOOFD_020-complete,2010/10/18 08:46:02.000
281,3415943,01_HOOFD_100-complete,2010/10/22 00:00:00.000
283,3415943,01_HOOFD_190_2-complete,2010/10/22 00:00:00.000
289,3415943,01_HOOFD_120-complete,2010/10/22 10:48:18.000
285,3415943,06_VD_010-complete,2010/10/22 10:47:47.000
286,3415943,05_EIND_010-complete,2010/10/22 10:47:53.000
287,3415943,01_HOOFD_110-complete,2010/10/22 10:48:15.000
288,3415943,01_HOOFD_190_1-complete,2010/10/22 10:50:56.000
290,3415943,01_HOOFD_180-complete,2010/10/22 10:48:31.000
291,3415943,01_HOOFD_100-complete,2010/10/22 10:51:29.000
293,3415943,01_HOOFD_130-complete,2010/10/22 10:48:06.000
274,3415943,01_HOOFD_065_2-complete,2010/10/22 00:00:00.000
284,3415943,01_HOOFD_015-complete,2010/10/18 08:39:48.000
324,3424995,01_HOOFD_100-complete,2010/11/25 00:00:00.000
317,3424995,01_HOOFD_270-complete,2010/11/25 16:48:04.000
318,3424995,01_HOOFD_190_2-complete,2010/11/25 00:00:00.000
319,3424995,01_HOOFD_200-complete,2010/11/25 16:47:53.000
320,3424995,01_HOOFD_040-complete,2010/11/25 16:45:21.000
321,3424995,01_HOOFD_010-complete,2010/10/18 00:00:00.000
322,3424995,01_HOOFD_015-complete,2010/10/20 11:37:55.000
323,3424995,01_HOOFD_030_1-complete,2010/10/20 11:41:05.000
325,3424995,01_HOOFD_060-complete,2010/11/25 16:45:26.000
335,3424995,05_EIND_010-complete,2010/11/25 16:45:57.000
327,3424995,06_VD_010-complete,2010/11/25 16:45:53.000
328,3424995,01_HOOFD_065_1-complete,2010/11/25 16:45:35.000
329,3424995,01_HOOFD_180-complete,2010/11/25 16:47:43.000
330,3424995,01_HOOFD_120-complete,2010/11/25 16:47:39.000
331,3424995,01_HOOFD_100-complete,2010/11/25 16:47:31.000
332,3424995,01_HOOFD_190_1-complete,2010/11/25 16:47:46.000
333,3424995,01_HOOFD_130-complete,2010/11/25 16:46:05.000
334,3424995,01_HOOFD_050-complete,2010/11/25 16:46:02.000
336,3424995,01_HOOFD_110-complete,2010/11/25 16:47:26.000
326,3424995,01_HOOFD_030_2-complete,2010/10/20 00:00:00.000
315,3424995,01_HOOFD_375-complete,2010/11/25 16:48:19.000
316,3424995,01_HOOFD_020-complete,2010/10/20 11:37:59.000
313,3424995,09_AH_I_010-complete,2010/11/25 16:48:17.000
314,3424995,01_HOOFD_065_2-complete,2010/11/25 00:00:00.000
294,3424995,01_HOOFD_430-complete,2010/11/25 16:48:51.000
295,3424995,01_HOOFD_205-complete,2010/11/25 16:47:53.000
296,3424995,01_HOOFD_470-complete,2010/11/25 16:49:00.000
297,3424995,01_HOOFD_250-complete,2010/11/25 16:48:11.000
299,3424995,01_HOOFD_260-complete,2010/11/25 16:48:13.000
300,3424995,01_HOOFD_370-complete,2010/11/25 16:48:19.000
301,3424995,01_HOOFD_380-complete,2010/11/25 16:48:32.000
302,3424995,01_HOOFD_490_1-complete,2010/11/25 16:49:06.000
298,3424995,01_HOOFD_480-complete,2010/11/25 16:49:05.000
304,3424995,01_HOOFD_510_2-complete,2010/11/29 00:00:00.000
305,3424995,01_HOOFD_490_3-complete,2010/11/29 00:00:00.000
306,3424995,01_HOOFD_500-complete,2010/11/29 14:30:22.000
307,3424995,01_HOOFD_510_1-complete,2010/11/29 14:30:31.000
308,3424995,01_HOOFD_520-complete,2010/11/29 14:31:03.000
309,3424995,01_HOOFD_530-complete,2010/12/15 00:00:00.000
310,3424995,01_BB_540-complete,2011/02/01 12:56:56.000
311,3424995,01_HOOFD_790-complete,2011/02/01 12:56:57.000
303,3424995,01_BB_770-complete,2011/02/01 12:56:57.000
312,3424995,01_HOOFD_490_2-complete,2010/11/25 16:49:14.000
368,3427711,01_HOOFD_030_1-complete,2010/10/20 13:44:43.000
367,3427711,01_HOOFD_010-complete,2010/10/17 00:00:00.000
366,3427711,01_HOOFD_190_2-complete,2010/11/23 00:00:00.000
365,3427711,01_HOOFD_100-complete,2010/11/17 00:00:00.000
362,3427711,01_HOOFD_490_3-complete,2010/11/24 00:00:00.000
381,3427711,01_HOOFD_120-complete,2010/11/26 09:44:51.000
363,3427711,01_HOOFD_020-complete,2010/10/20 13:43:07.000
369,3427711,01_HOOFD_060-complete,2010/11/22 14:10:47.000
364,3427711,01_HOOFD_015-complete,2010/10/20 13:43:04.000
370,3427711,01_HOOFD_040-complete,2010/11/22 14:10:42.000
380,3427711,01_HOOFD_065_2-complete,2010/11/24 00:00:00.000
372,3427711,01_HOOFD_530-complete,2010/11/26 00:00:00.000
373,3427711,01_HOOFD_065_1-complete,2010/11/26 09:44:04.000
374,3427711,01_BB_590-complete,2011/02/01 13:00:05.000
375,3427711,06_VD_010-complete,2010/11/26 09:44:34.000
376,3427711,01_HOOFD_510_2-complete,2010/11/25 00:00:00.000
377,3427711,01_HOOFD_190_1-complete,2010/11/26 09:44:59.000
378,3427711,01_HOOFD_180-complete,2010/11/26 09:44:57.000
379,3427711,01_HOOFD_205-complete,2010/11/26 09:45:10.000
361,3427711,01_HOOFD_510_1-complete,2010/11/26 09:46:59.000
371,3427711,01_HOOFD_110-complete,2010/11/26 09:44:50.000
360,3427711,01_HOOFD_030_2-complete,2010/10/20 00:00:00.000
354,3427711,01_BB_550-complete,2011/02/01 13:00:10.000
358,3427711,01_HOOFD_490_2-complete,2010/11/26 09:46:41.000
359,3427711,01_HOOFD_100-complete,2010/11/26 09:44:38.000
337,3427711,01_HOOFD_430-complete,2010/11/26 09:45:45.000
338,3427711,01_HOOFD_260-complete,2010/11/26 09:45:17.000
339,3427711,01_HOOFD_420-complete,2010/11/26 09:45:40.000
340,3427711,01_HOOFD_370-complete,2010/11/26 09:45:21.000
341,3427711,01_HOOFD_400-complete,2010/11/26 09:45:36.000
343,3427711,01_HOOFD_390-complete,2010/11/26 09:45:26.000
344,3427711,09_AH_I_010-complete,2010/11/26 09:45:20.000
345,3427711,01_HOOFD_375-complete,2010/11/26 09:45:21.000
346,3427711,01_HOOFD_250-complete,2010/11/26 09:45:16.000
342,3427711,01_BB_540-complete,2011/02/01 12:59:58.000
348,3427711,05_EIND_010-complete,2010/11/26 09:45:57.000
347,3427711,01_HOOFD_050-complete,2010/11/26 09:45:54.000
356,3427711,01_HOOFD_130-complete,2010/11/26 09:44:55.000
355,3427711,01_HOOFD_480-complete,2010/11/26 09:45:48.000
353,3427711,01_HOOFD_380-complete,2010/11/26 09:45:23.000
357,3427711,01_HOOFD_520-complete,2010/11/26 09:47:05.000
351,3427711,01_HOOFD_500-complete,2010/11/26 09:46:56.000
350,3427711,01_HOOFD_200-complete,2010/11/26 09:45:10.000
349,3427711,01_HOOFD_490_1-complete,2010/11/26 09:45:58.000
352,3427711,01_HOOFD_270-complete,2010/11/26 09:45:14.000
395,3431247,01_HOOFD_030_1-complete,2010/10/21 15:46:13.000
403,3431247,01_HOOFD_030_2-complete,2010/10/21 00:00:00.000
402,3431247,01_HOOFD_060-complete,2010/11/15 12:16:54.000
401,3431247,01_HOOFD_040-complete,2010/11/11 12:09:30.000
400,3431247,05_EIND_050-complete,2010/11/15 00:00:00.000
399,3431247,05_EIND_030_2-complete,2010/11/15 00:00:00.000
398,3431247,01_HOOFD_065_2-complete,2010/11/15 00:00:00.000
397,3431247,05_EIND_020-complete,2010/11/12 00:00:00.000
396,3431247,01_HOOFD_010-complete,2010/10/20 00:00:00.000
394,3431247,01_HOOFD_065_1-complete,2010/11/15 12:17:13.000
393,3431247,01_HOOFD_020-complete,2010/10/21 15:44:38.000
382,3431247,01_HOOFD_100-complete,2010/11/15 12:17:29.000
391,3431247,06_VD_010-complete,2010/11/15 12:17:25.000
390,3431247,05_EIND_060-complete,2011/03/24 08:29:30.000
389,3431247,05_EIND_040-complete,2010/11/15 12:18:25.000
388,3431247,05_EIND_070-complete,2011/03/24 08:29:30.000
387,3431247,05_EIND_010-complete,2010/11/15 12:17:50.000
386,3431247,01_HOOFD_050-complete,2010/11/15 12:17:43.000
385,3431247,01_HOOFD_130-complete,2010/11/15 12:17:39.000
384,3431247,01_HOOFD_015-complete,2010/10/21 15:44:35.000
383,3431247,01_HOOFD_110-complete,2010/11/15 12:17:33.000
392,3431247,05_EIND_030_1-complete,2010/11/15 12:18:19.000
435,3435055,01_HOOFD_040-complete,2010/11/24 17:45:53.000
434,3435055,01_HOOFD_100-complete,2010/11/24 00:00:00.000
433,3435055,01_HOOFD_030_1-complete,2010/10/22 10:06:38.000
432,3435055,01_HOOFD_190_2-complete,2010/11/24 00:00:00.000
428,3435055,04_BPT_020-complete,2010/11/24 17:46:03.000
431,3435055,01_HOOFD_020-complete,2010/10/22 10:05:18.000
430,3435055,01_HOOFD_015-complete,2010/10/22 10:05:15.000
429,3435055,01_HOOFD_130-complete,2010/11/24 17:46:40.000
436,3435055,01_HOOFD_205-complete,2010/11/24 17:47:03.000
449,3435055,01_HOOFD_180-complete,2010/11/24 17:46:52.000
437,3435055,01_HOOFD_030_2-complete,2010/10/22 00:00:00.000
443,3435055,01_HOOFD_065_1-complete,2010/11/24 17:46:10.000
439,3435055,01_HOOFD_010-complete,2010/10/20 00:00:00.000
440,3435055,01_HOOFD_190_1-complete,2010/11/24 17:46:55.000
441,3435055,01_HOOFD_060-complete,2010/11/24 17:45:56.000
442,3435055,01_HOOFD_110-complete,2010/11/24 17:46:47.000
444,3435055,01_HOOFD_050-complete,2010/11/24 17:46:37.000
445,3435055,04_BPT_030-complete,2010/11/24 17:46:05.000
446,3435055,04_BPT_010-complete,2010/11/24 17:45:59.000
447,3435055,05_EIND_010-complete,2010/11/24 17:46:25.000
448,3435055,01_HOOFD_065_2-complete,2010/11/24 00:00:00.000
438,3435055,06_VD_010-complete,2010/11/24 17:46:16.000
427,3435055,01_HOOFD_120-complete,2010/11/24 17:46:48.000
421,3435055,01_HOOFD_510_1-complete,2010/11/25 14:29:45.000
425,3435055,01_HOOFD_530-complete,2010/12/08 00:00:00.000
426,3435055,01_HOOFD_490_2-complete,2010/11/24 17:48:28.000
