,Case ID,Activity,Complete Timestamp
19,3461877,01_HOOFD_490_3-complete,2010/11/04 00:00:00.000
88,3466211,01_HOOFD_015-complete,2010/10/12 16:41:34.000
87,3466211,01_HOOFD_130-complete,2010/10/28 11:11:51.000
86,3466211,01_HOOFD_190_1-complete,2010/12/14 18:41:09.000
85,3466211,01_HOOFD_050-complete,2010/10/28 11:11:47.000
84,3466211,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
83,3466211,01_HOOFD_100-complete,2010/10/15 00:00:00.000
79,3466211,01_HOOFD_120-complete,2010/10/28 11:12:00.000
81,3466211,01_HOOFD_040-complete,2010/10/12 18:24:08.000
80,3466211,01_HOOFD_030_1-complete,2010/10/12 18:23:12.000
78,3466211,01_HOOFD_010-complete,2010/10/11 00:00:00.000
90,3466211,01_HOOFD_250-complete,2010/12/14 18:41:24.000
77,3466211,01_HOOFD_060-complete,2010/10/12 18:24:16.000
82,3466211,01_HOOFD_100-complete,2010/10/28 11:11:15.000
91,3466211,01_HOOFD_030_2-complete,2010/10/12 00:00:00.000
102,3466211,01_HOOFD_180-complete,2010/12/14 18:41:07.000
93,3466211,01_HOOFD_450-complete,2010/12/14 00:00:00.000
94,3466211,01_HOOFD_440_1-complete,2010/12/14 18:41:49.000
95,3466211,01_HOOFD_110-complete,2010/10/28 11:11:58.000
96,3466211,01_HOOFD_205-complete,2010/12/14 18:41:17.000
97,3466211,01_HOOFD_375-complete,2010/12/14 18:41:33.000
98,3466211,01_HOOFD_260-complete,2010/12/14 18:41:26.000
99,3466211,01_HOOFD_380-complete,2010/12/14 18:41:36.000
100,3466211,01_HOOFD_430-complete,2010/12/14 18:41:48.000
101,3466211,01_HOOFD_200-complete,2010/12/14 18:41:17.000
103,3466211,06_VD_010-complete,2010/12/14 18:40:59.000
104,3466211,05_EIND_010-complete,2010/12/14 18:40:55.000
105,3466211,01_HOOFD_445-complete,2010/12/14 18:41:54.000
106,3466211,01_HOOFD_270-complete,2010/12/14 18:41:22.000
76,3466211,01_HOOFD_020-complete,2010/10/12 16:41:41.000
92,3466211,01_HOOFD_190_2-complete,2010/12/14 00:00:00.000
75,3466211,01_HOOFD_440_2-complete,2010/12/14 18:41:54.000
89,3466211,01_HOOFD_065_1-complete,2010/10/28 11:04:12.000
73,3466211,01_HOOFD_451-complete,2010/12/14 18:42:04.000
74,3466211,01_HOOFD_375-complete,2011/02/25 08:41:16.000
43,3466211,01_HOOFD_450-complete,2010/12/20 00:00:00.000
44,3466211,01_HOOFD_430-complete,2011/02/25 08:41:26.000
45,3466211,01_HOOFD_520-complete,2011/02/25 08:43:13.000
47,3466211,09_AH_I_010-complete,2011/02/25 08:41:12.000
48,3466211,01_HOOFD_530-complete,2010/12/24 00:00:00.000
49,3466211,01_HOOFD_440_1-complete,2011/02/25 08:41:26.000
50,3466211,01_HOOFD_490_3-complete,2010/12/20 00:00:00.000
51,3466211,01_HOOFD_460-complete,2010/12/20 00:00:00.000
52,3466211,01_HOOFD_250-complete,2010/12/14 18:42:11.000
53,3466211,01_HOOFD_490_1-complete,2011/02/25 08:42:54.000
54,3466211,01_HOOFD_510_2-complete,2010/12/20 00:00:00.000
55,3466211,01_HOOFD_370-complete,2011/02/25 08:41:16.000
56,3466211,01_HOOFD_260-complete,2010/12/14 18:42:12.000
57,3466211,01_BB_540-complete,2011/02/25 08:43:20.000
46,3466211,01_HOOFD_380-complete,2011/02/25 08:41:21.000
59,3466211,01_HOOFD_455-complete,2011/02/25 08:42:42.000
58,3466211,01_HOOFD_451-complete,2011/02/25 08:42:39.000
72,3466211,01_HOOFD_445-complete,2011/02/25 08:41:28.000
71,3466211,01_HOOFD_440_2-complete,2011/02/25 08:41:28.000
70,3466211,01_HOOFD_790-complete,2011/02/25 08:43:22.000
68,3466211,01_HOOFD_370-complete,2010/12/14 18:41:32.000
67,3466211,01_BB_770-complete,2011/02/25 08:43:22.000
66,3466211,01_HOOFD_510_1-complete,2011/02/25 08:43:07.000
69,3466211,01_HOOFD_270-complete,2010/12/14 18:42:08.000
64,3466211,01_HOOFD_490_2-complete,2011/02/25 08:42:56.000
63,3466211,01_HOOFD_480-complete,2011/02/25 08:42:54.000
62,3466211,01_HOOFD_470-complete,2011/02/25 08:42:51.000
61,3466211,01_HOOFD_500-complete,2011/02/25 08:43:05.000
60,3466211,09_AH_I_010-complete,2010/12/14 18:41:31.000
65,3466211,01_HOOFD_465-complete,2011/02/25 08:42:47.000
143,3467726,01_HOOFD_180-complete,2010/12/07 14:46:15.000
142,3467726,01_HOOFD_020-complete,2010/12/07 14:44:50.000
141,3467726,01_HOOFD_030_1-complete,2010/12/07 14:44:51.000
135,3467726,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
138,3467726,01_HOOFD_040-complete,2010/12/07 14:45:00.000
139,3467726,01_HOOFD_100-complete,2010/10/15 00:00:00.000
137,3467726,06_VD_070-complete,2010/11/17 00:00:00.000
144,3467726,01_HOOFD_015-complete,2010/12/07 14:44:35.000
136,3467726,06_VD_030-complete,2010/12/07 14:45:26.000
140,3467726,06_VD_020_2-complete,2010/11/17 00:00:00.000
145,3467726,01_HOOFD_190_2-complete,2010/10/28 00:00:00.000
152,3467726,06_VD_140-complete,2010/12/07 14:45:42.000
147,3467726,01_HOOFD_065_1-complete,2010/12/07 14:45:08.000
148,3467726,06_VD_050-complete,2010/12/07 14:45:31.000
149,3467726,06_VD_010-complete,2010/12/07 14:45:18.000
150,3467726,01_HOOFD_130-complete,2010/12/07 14:46:05.000
151,3467726,05_EIND_010-complete,2010/12/07 14:45:54.000
153,3467726,06_VD_060-complete,2010/12/07 14:45:32.000
154,3467726,06_VD_040-complete,2010/12/07 14:45:28.000
155,3467726,06_VD_020_1-complete,2010/12/07 14:45:18.000
156,3467726,01_HOOFD_030_2-complete,2010/10/13 00:00:00.000
157,3467726,01_HOOFD_050-complete,2010/12/07 14:45:57.000
134,3467726,01_HOOFD_010-complete,2010/10/12 00:00:00.000
158,3467726,06_VD_100-complete,2010/12/07 14:45:41.000
146,3467726,01_HOOFD_060-complete,2010/12/07 14:45:06.000
133,3467726,01_HOOFD_110-complete,2010/12/07 14:46:07.000
127,3467726,01_HOOFD_480-complete,2011/01/10 09:08:50.000
131,3467726,01_HOOFD_430-complete,2011/01/10 09:08:37.000
107,3467726,01_HOOFD_120-complete,2010/12/07 14:46:08.000
132,3467726,01_HOOFD_510_1-complete,2011/01/10 11:30:04.000
109,3467726,01_HOOFD_370-complete,2010/12/07 14:47:58.000
110,3467726,01_HOOFD_205-complete,2010/12/07 14:46:34.000
111,3467726,01_HOOFD_380-complete,2011/01/10 09:08:30.000
112,3467726,09_AH_I_010-complete,2010/12/07 14:47:56.000
113,3467726,01_HOOFD_100-complete,2010/12/07 14:46:43.000
114,3467726,01_HOOFD_250-complete,2010/12/07 14:47:22.000
115,3467726,01_BB_770-complete,2011/03/10 14:16:39.000
116,3467726,01_HOOFD_270-complete,2010/12/07 14:47:19.000
117,3467726,01_HOOFD_470-complete,2011/01/10 09:08:42.000
108,3467726,01_HOOFD_260-complete,2010/12/07 14:47:23.000
119,3467726,01_HOOFD_490_1-complete,2011/01/10 09:08:51.000
118,3467726,01_HOOFD_490_3-complete,2011/01/14 00:00:00.000
129,3467726,01_HOOFD_375-complete,2010/12/07 14:47:58.000
128,3467726,01_HOOFD_510_2-complete,2011/01/14 00:00:00.000
126,3467726,01_HOOFD_200-complete,2010/12/07 14:46:34.000
125,3467726,01_HOOFD_790-complete,2011/03/10 14:16:39.000
130,3467726,01_HOOFD_190_1-complete,2010/12/07 14:46:17.000
123,3467726,01_HOOFD_520-complete,2011/01/10 11:30:14.000
122,3467726,01_HOOFD_490_2-complete,2011/01/10 09:08:53.000
121,3467726,01_HOOFD_500-complete,2011/01/10 11:30:01.000
120,3467726,01_BB_540-complete,2011/03/10 14:16:34.000
124,3467726,01_HOOFD_530-complete,2011/01/21 00:00:00.000
190,3467931,01_HOOFD_120-complete,2010/10/28 11:32:07.000
183,3467931,01_HOOFD_015-complete,2010/10/13 09:37:34.000
184,3467931,01_HOOFD_020-complete,2010/10/13 09:37:39.000
185,3467931,01_HOOFD_030_1-complete,2010/10/13 09:41:20.000
186,3467931,01_HOOFD_100-complete,2010/10/15 00:00:00.000
187,3467931,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
188,3467931,01_HOOFD_190_2-complete,2010/10/28 00:00:00.000
189,3467931,01_HOOFD_040-complete,2010/10/28 11:31:02.000
191,3467931,06_VD_010-complete,2010/10/28 11:31:47.000
197,3467931,01_HOOFD_790-complete,2011/02/25 08:44:15.000
193,3467931,05_EIND_010-complete,2010/10/28 11:31:56.000
194,3467931,01_HOOFD_050-complete,2010/10/28 11:32:01.000
195,3467931,01_HOOFD_060-complete,2010/10/28 11:31:07.000
196,3467931,01_HOOFD_180-complete,2010/10/28 11:32:21.000
198,3467931,01_HOOFD_100-complete,2010/10/28 11:32:10.000
199,3467931,01_HOOFD_065_1-complete,2010/10/28 11:31:40.000
200,3467931,01_HOOFD_030_2-complete,2010/10/13 00:00:00.000
201,3467931,01_HOOFD_110-complete,2010/10/28 11:32:05.000
182,3467931,01_HOOFD_010-complete,2010/10/11 00:00:00.000
192,3467931,01_HOOFD_510_1-complete,2010/11/03 12:22:02.000
181,3467931,01_HOOFD_270-complete,2010/11/01 10:46:15.000
175,3467931,01_HOOFD_490_2-complete,2010/11/02 15:30:16.000
179,3467931,01_HOOFD_190_1-complete,2010/10/28 11:32:23.000
159,3467931,01_HOOFD_510_2-complete,2010/11/03 00:00:00.000
160,3467931,09_AH_I_010-complete,2010/11/02 15:29:52.000
161,3467931,01_HOOFD_370-complete,2010/11/02 15:29:54.000
162,3467931,01_HOOFD_375-complete,2010/11/02 15:29:54.000
163,3467931,01_HOOFD_380-complete,2010/11/02 15:29:57.000
164,3467931,01_HOOFD_430-complete,2010/11/02 15:30:00.000
165,3467931,01_HOOFD_470-complete,2010/11/02 15:30:03.000
166,3467931,01_HOOFD_490_1-complete,2010/11/02 15:30:06.000
167,3467931,01_HOOFD_250-complete,2010/11/02 15:29:46.000
168,3467931,01_HOOFD_205-complete,2010/11/01 10:45:56.000
180,3467931,01_HOOFD_130-complete,2010/10/28 11:32:03.000
170,3467931,01_HOOFD_500-complete,2010/11/03 12:21:31.000
226,3473951,01_HOOFD_100-complete,2010/10/19 18:02:06.000
233,3473951,01_HOOFD_510_2-complete,2010/10/20 00:00:00.000
227,3473951,01_HOOFD_030_1-complete,2010/10/18 11:21:14.000
228,3473951,01_HOOFD_040-complete,2010/10/18 11:21:25.000
230,3473951,01_HOOFD_530-complete,2010/10/20 00:00:00.000
231,3473951,01_HOOFD_100-complete,2010/10/19 00:00:00.000
232,3473951,01_HOOFD_180-complete,2010/10/19 18:03:02.000
234,3473951,01_HOOFD_010-complete,2010/10/18 11:14:37.000
238,3473951,01_HOOFD_130-complete,2010/10/19 18:02:30.000
236,3473951,01_HOOFD_030_2-complete,2010/10/18 00:00:00.000
237,3473951,01_HOOFD_015-complete,2010/10/18 11:19:07.000
225,3473951,06_VD_010-complete,2010/10/19 18:01:58.000
239,3473951,01_HOOFD_050-complete,2010/10/19 18:04:46.000
240,3473951,01_HOOFD_060-complete,2010/10/18 11:21:34.000
241,3473951,05_EIND_010-complete,2010/10/19 18:02:53.000
242,3473951,01_HOOFD_190_1-complete,2010/10/20 09:33:28.000
243,3473951,01_HOOFD_120-complete,2010/10/19 18:02:22.000
244,3473951,01_HOOFD_490_3-complete,2010/10/20 00:00:00.000
235,3473951,01_HOOFD_020-complete,2010/10/18 11:19:12.000
224,3473951,01_HOOFD_065_2-complete,2010/10/19 00:00:00.000
229,3473951,01_HOOFD_065_1-complete,2010/10/19 18:01:11.000
223,3473951,01_HOOFD_190_2-complete,2010/10/20 00:00:00.000
222,3473951,01_HOOFD_430-complete,2010/10/20 09:34:23.000
202,3473951,01_HOOFD_510_1-complete,2010/10/21 09:21:08.000
203,3473951,01_HOOFD_490_1-complete,2010/10/20 09:34:31.000
204,3473951,01_HOOFD_370-complete,2010/10/20 09:34:13.000
205,3473951,01_HOOFD_270-complete,2010/10/20 09:33:54.000
206,3473951,01_HOOFD_470-complete,2010/10/20 09:34:26.000
208,3473951,01_HOOFD_205-complete,2010/10/20 09:33:49.000
209,3473951,09_AH_I_010-complete,2010/10/20 09:34:10.000
210,3473951,01_BB_770-complete,2010/11/26 12:44:48.000
211,3473951,01_HOOFD_480-complete,2010/10/20 09:34:31.000
207,3473951,01_HOOFD_250-complete,2010/10/20 09:34:03.000
213,3473951,01_HOOFD_375-complete,2010/10/20 09:34:13.000
212,3473951,01_HOOFD_490_2-complete,2010/10/20 09:34:36.000
220,3473951,01_HOOFD_380-complete,2010/10/20 09:34:17.000
219,3473951,01_HOOFD_520-complete,2010/10/21 09:21:22.000
218,3473951,01_HOOFD_790-complete,2010/11/26 12:44:49.000
221,3473951,01_HOOFD_260-complete,2010/10/20 09:34:05.000
216,3473951,01_BB_540-complete,2010/11/26 12:44:35.000
215,3473951,01_HOOFD_110-complete,2010/10/19 18:02:19.000
214,3473951,01_HOOFD_500-complete,2010/10/21 09:20:53.000
217,3473951,01_HOOFD_200-complete,2010/10/20 09:33:49.000
275,3477221,01_HOOFD_040-complete,2010/10/28 10:11:42.000
268,3477221,01_HOOFD_060-complete,2010/10/28 10:11:50.000
269,3477221,01_HOOFD_065_1-complete,2010/10/28 10:45:48.000
270,3477221,01_HOOFD_100-complete,2010/10/22 00:00:00.000
271,3477221,01_HOOFD_015-complete,2010/10/22 11:49:47.000
272,3477221,01_HOOFD_020-complete,2010/10/22 11:49:51.000
273,3477221,01_HOOFD_030_1-complete,2010/10/22 11:51:50.000
274,3477221,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
276,3477221,01_HOOFD_100-complete,2010/10/28 10:46:41.000
267,3477221,01_HOOFD_120-complete,2010/11/09 14:05:57.000
278,3477221,01_HOOFD_130-complete,2010/10/28 10:47:43.000
279,3477221,06_VD_010-complete,2010/10/28 10:47:09.000
280,3477221,01_HOOFD_190_1-complete,2010/11/09 14:06:25.000
281,3477221,05_EIND_010-complete,2010/11/09 14:06:17.000
282,3477221,01_HOOFD_180-complete,2010/11/09 14:06:07.000
283,3477221,01_HOOFD_200-complete,2010/11/09 14:07:03.000
284,3477221,01_HOOFD_110-complete,2010/11/09 14:05:52.000
285,3477221,01_HOOFD_190_2-complete,2010/11/09 00:00:00.000
286,3477221,01_HOOFD_050-complete,2010/10/28 10:47:50.000
277,3477221,01_HOOFD_010-complete,2010/10/14 00:00:00.000
287,3477221,01_HOOFD_030_2-complete,2010/10/22 00:00:00.000
266,3477221,01_HOOFD_205-complete,2010/11/09 14:07:04.000
264,3477221,01_HOOFD_510_1-complete,2010/11/11 12:31:36.000
245,3477221,01_HOOFD_370-complete,2010/11/11 12:30:51.000
246,3477221,01_HOOFD_380-complete,2010/11/11 12:30:55.000
247,3477221,01_HOOFD_250-complete,2010/11/11 12:30:15.000
248,3477221,01_HOOFD_430-complete,2010/11/11 12:31:03.000
249,3477221,01_HOOFD_260-complete,2010/11/11 12:30:23.000
250,3477221,01_HOOFD_270-complete,2010/11/11 12:30:34.000
251,3477221,09_AH_I_010-complete,2010/11/11 12:30:44.000
252,3477221,01_HOOFD_375-complete,2010/11/11 12:30:51.000
253,3477221,01_HOOFD_470-complete,2010/11/11 12:31:07.000
265,3477221,01_HOOFD_530-complete,2010/11/11 00:00:00.000
255,3477221,01_HOOFD_490_1-complete,2010/11/11 12:31:15.000
256,3477221,01_HOOFD_490_2-complete,2010/11/11 12:31:21.000
257,3477221,01_HOOFD_500-complete,2010/11/11 12:31:34.000
258,3477221,01_HOOFD_520-complete,2010/11/11 12:31:43.000
259,3477221,01_BB_540-complete,2011/02/25 08:45:05.000
260,3477221,01_HOOFD_790-complete,2011/02/25 08:45:06.000
261,3477221,01_BB_770-complete,2011/02/25 08:45:06.000
262,3477221,01_HOOFD_510_2-complete,2010/11/11 00:00:00.000
263,3477221,01_HOOFD_480-complete,2010/11/11 12:31:15.000
254,3477221,01_HOOFD_490_3-complete,2010/11/11 00:00:00.000
317,3477241,01_HOOFD_040-complete,2010/10/20 12:22:05.000
316,3477241,01_HOOFD_100-complete,2010/10/22 00:00:00.000
315,3477241,06_VD_010-complete,2010/10/28 11:23:43.000
311,3477241,01_HOOFD_120-complete,2010/10/28 11:24:27.000
313,3477241,01_HOOFD_030_1-complete,2010/10/20 12:13:43.000
312,3477241,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
318,3477241,01_HOOFD_060-complete,2010/10/20 12:22:11.000
314,3477241,01_HOOFD_015-complete,2010/10/20 12:12:28.000
319,3477241,01_HOOFD_065_1-complete,2010/10/28 11:23:35.000
324,3477241,01_HOOFD_130-complete,2010/10/28 11:23:55.000
321,3477241,05_EIND_010-complete,2010/10/28 11:23:49.000
322,3477241,01_HOOFD_190_1-complete,2010/10/28 11:24:35.000
323,3477241,01_HOOFD_050-complete,2010/10/28 11:23:52.000
325,3477241,01_HOOFD_100-complete,2010/10/28 11:24:01.000
326,3477241,01_HOOFD_030_2-complete,2010/10/20 00:00:00.000
327,3477241,01_HOOFD_180-complete,2010/10/28 11:24:31.000
328,3477241,01_HOOFD_200-complete,2010/11/02 13:59:39.000
329,3477241,01_HOOFD_110-complete,2010/10/28 11:23:58.000
310,3477241,01_HOOFD_020-complete,2010/10/20 12:12:32.000
320,3477241,01_HOOFD_190_2-complete,2010/10/28 00:00:00.000
330,3477241,01_HOOFD_270-complete,2010/11/02 14:00:00.000
309,3477241,01_HOOFD_205-complete,2010/11/02 13:59:39.000
307,3477241,09_AH_I_010-complete,2010/11/02 14:08:25.000
308,3477241,01_HOOFD_510_2-complete,2010/11/04 00:00:00.000
288,3477241,01_HOOFD_480-complete,2010/11/02 14:08:44.000
289,3477241,01_HOOFD_490_1-complete,2010/11/02 14:08:44.000
290,3477241,01_HOOFD_010-complete,2010/10/16 00:00:00.000
291,3477241,01_BB_540-complete,2011/02/25 08:45:38.000
292,3477241,01_HOOFD_380-complete,2010/11/02 14:08:32.000
294,3477241,01_HOOFD_370-complete,2010/11/02 14:08:27.000
295,3477241,01_HOOFD_375-complete,2010/11/02 14:08:28.000
296,3477241,01_HOOFD_490_2-complete,2010/11/02 14:08:52.000
293,3477241,01_HOOFD_470-complete,2010/11/02 14:08:41.000
298,3477241,01_HOOFD_490_3-complete,2010/11/04 00:00:00.000
297,3477241,01_HOOFD_510_1-complete,2010/11/04 10:24:06.000
305,3477241,01_HOOFD_520-complete,2010/11/04 10:24:14.000
304,3477241,01_HOOFD_260-complete,2010/11/02 14:08:18.000
303,3477241,01_HOOFD_790-complete,2011/02/25 08:45:39.000
306,3477241,01_HOOFD_430-complete,2010/11/02 14:08:38.000
301,3477241,01_HOOFD_530-complete,2010/11/12 00:00:00.000
300,3477241,01_HOOFD_500-complete,2010/11/04 10:24:04.000
299,3477241,01_BB_770-complete,2011/02/25 08:45:39.000
302,3477241,01_HOOFD_250-complete,2010/11/02 14:08:16.000
362,3477254,01_HOOFD_065_1-complete,2010/10/28 11:37:07.000
355,3477254,01_HOOFD_030_1-complete,2010/10/22 11:13:22.000
356,3477254,01_HOOFD_065_2-complete,2010/10/28 00:00:00.000
357,3477254,01_HOOFD_190_2-complete,2010/10/28 00:00:00.000
358,3477254,01_HOOFD_040-complete,2010/10/28 11:37:00.000
359,3477254,01_HOOFD_060-complete,2010/10/28 11:37:05.000
360,3477254,01_HOOFD_510_2-complete,2010/11/30 00:00:00.000
361,3477254,01_HOOFD_015-complete,2010/10/22 11:11:49.000
363,3477254,01_HOOFD_020-complete,2010/10/22 11:11:54.000
354,3477254,01_HOOFD_030_2-complete,2010/10/22 00:00:00.000
365,3477254,01_HOOFD_100-complete,2010/10/28 11:37:43.000
366,3477254,01_HOOFD_010-complete,2010/10/18 00:00:00.000
367,3477254,01_HOOFD_790-complete,2010/12/30 09:35:45.000
368,3477254,01_HOOFD_190_1-complete,2010/10/28 11:37:56.000
369,3477254,01_HOOFD_480-complete,2010/12/30 09:34:14.000
370,3477254,05_EIND_010-complete,2010/10/28 11:37:27.000
371,3477254,01_HOOFD_050-complete,2010/10/28 11:37:31.000
372,3477254,01_HOOFD_130-complete,2010/10/28 11:37:34.000
373,3477254,01_HOOFD_110-complete,2010/10/28 11:37:36.000
364,3477254,01_HOOFD_120-complete,2010/10/28 11:37:39.000
428,3481077,08_AWB45_020_2-complete,2010/12/13 00:00:00.000
429,3481077,01_HOOFD_460-complete,2011/04/05 00:00:00.000
433,3481077,01_HOOFD_100-complete,2010/10/29 00:00:00.000
431,3481077,01_HOOFD_030_2-complete,2010/10/22 00:00:00.000
432,3481077,01_HOOFD_130-complete,2011/05/02 09:35:17.000
427,3481077,01_HOOFD_110-complete,2011/05/02 09:35:19.000
430,3481077,04_BPT_005-complete,2011/05/02 09:33:46.000
426,3481077,01_HOOFD_010-complete,2010/10/20 00:00:00.000
421,3481077,10_UOV_050_2-complete,2011/04/11 00:00:00.000
424,3481077,08_AWB45_040-complete,2011/01/05 00:00:00.000
423,3481077,10_UOV_030-complete,2011/04/18 00:00:00.000
422,3481077,01_HOOFD_450-complete,2011/04/05 00:00:00.000
420,3481077,06_VD_070-complete,2011/05/02 00:00:00.000
419,3481077,01_HOOFD_015-complete,2011/05/02 09:33:31.000
418,3481077,01_HOOFD_020-complete,2011/05/02 09:33:32.000
417,3481077,01_HOOFD_030_1-complete,2011/05/02 09:33:33.000
434,3481077,10_UOV_035-complete,2011/04/15 00:00:00.000
425,3481077,01_HOOFD_065_2-complete,2010/11/24 00:00:00.000
435,3481077,01_HOOFD_205-complete,2011/05/02 09:35:23.000
446,3481077,01_HOOFD_120-complete,2011/05/02 09:35:20.000
437,3481077,01_HOOFD_180-complete,2011/05/02 09:35:22.000
455,3481077,01_HOOFD_100-complete,2011/05/02 09:34:06.000
454,3481077,01_HOOFD_090-complete,2011/05/02 09:34:02.000
453,3481077,01_HOOFD_120-complete,2011/05/02 09:34:22.000
452,3481077,01_HOOFD_130-complete,2011/05/02 09:34:20.000
451,3481077,01_HOOFD_050-complete,2011/05/02 09:34:18.000
450,3481077,05_EIND_010-complete,2011/05/02 09:34:16.000
449,3481077,01_HOOFD_065_1-complete,2011/05/02 09:33:53.000
448,3481077,01_HOOFD_540-complete,2011/05/02 09:34:04.000
447,3481077,08_AWB45_010-complete,2011/05/02 09:34:55.000
416,3481077,01_HOOFD_040-complete,2011/05/02 09:33:41.000
445,3481077,04_BPT_010-complete,2011/05/02 09:33:47.000
444,3481077,01_HOOFD_060-complete,2011/05/02 09:33:45.000
443,3481077,01_HOOFD_180-complete,2011/05/02 09:34:25.000
442,3481077,01_HOOFD_200-complete,2011/05/02 09:34:29.000
441,3481077,04_BPT_020-complete,2011/05/02 09:33:49.000
440,3481077,08_AWB45_020_1-complete,2011/05/02 09:34:56.000
438,3481077,01_HOOFD_110-complete,2011/05/02 09:34:21.000
436,3481077,04_BPT_030-complete,2011/05/02 09:33:52.000
415,3481077,06_VD_030_2-complete,2011/05/02 00:00:00.000
439,3481077,08_AWB45_030-complete,2011/05/02 09:35:09.000
413,3481077,01_HOOFD_205-complete,2011/05/02 09:35:25.000
390,3481077,01_HOOFD_380-complete,2011/05/02 09:35:39.000
389,3481077,01_HOOFD_250-complete,2011/05/02 09:35:29.000
388,3481077,01_HOOFD_260-complete,2011/05/02 09:35:30.000
387,3481077,01_HOOFD_330-complete,2011/05/02 09:35:33.000
386,3481077,09_AH_I_010-complete,2011/05/02 09:35:35.000
385,3481077,01_HOOFD_440_2-complete,2011/05/02 09:35:42.000
383,3481077,01_HOOFD_451-complete,2011/05/02 09:36:01.000
382,3481077,01_HOOFD_440_1-complete,2011/05/02 09:35:39.000
381,3481077,10_UOV_045-complete,2011/05/02 09:36:24.000
380,3481077,10_UOV_050_1-complete,2011/05/02 09:36:25.000
379,3481077,01_HOOFD_200-complete,2011/05/02 09:35:23.000
378,3481077,10_UOV_060-complete,2011/06/21 10:18:50.000
377,3481077,10_UOV_040-complete,2011/05/02 09:36:24.000
376,3481077,10_UOV_010-complete,2011/05/02 09:36:11.000
375,3481077,01_HOOFD_445-complete,2011/05/02 09:35:42.000
374,3481077,01_HOOFD_455-complete,2011/05/02 09:36:03.000
414,3481077,10_UOV_180-complete,2011/06/21 10:18:55.000
391,3481077,01_HOOFD_465-complete,2011/05/02 09:36:09.000
392,3481077,01_HOOFD_375-complete,2011/05/02 09:35:37.000
384,3481077,01_HOOFD_370-complete,2011/05/02 09:35:37.000
394,3481077,06_VD_030_3-complete,2011/05/02 09:37:24.000
412,3481077,06_VD_030_1-complete,2011/05/02 09:37:14.000
393,3481077,06_VD_060-complete,2011/05/02 09:37:25.000
410,3481077,10_UOV_210-complete,2011/06/21 10:18:59.000
