,Case ID,Activity,Complete Timestamp
132,2783345,01_HOOFD_430-complete,2010/12/01 10:38:59.000
133,2783345,01_HOOFD_020-complete,2010/12/01 10:27:17.000
134,2783345,01_HOOFD_040-complete,2010/12/01 10:27:23.000
135,2783345,01_HOOFD_060-complete,2010/12/01 10:27:30.000
136,2783345,01_HOOFD_010-complete,2010/10/07 00:00:00.000
137,2783345,01_HOOFD_100-complete,2010/10/11 00:00:00.000
128,2783345,01_HOOFD_065_2-complete,2010/10/11 00:00:00.000
147,2783345,08_AWB45_170-complete,2010/12/01 10:36:08.000
140,2783345,01_HOOFD_190_1-complete,2010/12/01 10:28:25.000
141,2783345,01_HOOFD_130-complete,2010/12/01 10:28:14.000
142,2783345,08_AWB45_020_1-complete,2010/12/01 10:30:39.000
143,2783345,01_HOOFD_190_2-complete,2010/10/19 00:00:00.000
144,2783345,01_HOOFD_200-complete,2010/12/01 10:30:11.000
145,2783345,08_AWB45_010-complete,2010/12/01 10:30:35.000
146,2783345,01_HOOFD_120-complete,2010/12/01 10:28:06.000
126,2783345,08_AWB45_040-complete,2010/11/24 00:00:00.000
148,2783345,01_HOOFD_180-complete,2010/12/01 10:28:21.000
149,2783345,08_AWB45_030-complete,2010/12/01 10:33:03.000
150,2783345,01_HOOFD_100-complete,2010/12/01 10:27:52.000
138,2783345,01_HOOFD_015-complete,2010/12/01 10:27:11.000
125,2783345,01_HOOFD_490_2-complete,2010/12/06 12:19:25.000
139,2783345,01_HOOFD_110-complete,2010/12/01 10:28:03.000
123,2783345,01_HOOFD_190_1-complete,2010/12/01 10:37:01.000
100,2783345,01_HOOFD_370-complete,2010/12/01 10:38:00.000
101,2783345,01_HOOFD_250-complete,2010/12/01 10:37:45.000
102,2783345,01_HOOFD_200-complete,2010/12/01 10:37:29.000
103,2783345,01_HOOFD_110-complete,2010/12/01 10:36:39.000
104,2783345,06_VD_010-complete,2010/12/01 10:27:48.000
124,2783345,01_HOOFD_065_1-complete,2010/12/01 10:27:32.000
106,2783345,01_HOOFD_180-complete,2010/12/01 10:36:55.000
107,2783345,01_HOOFD_270-complete,2010/12/01 10:37:35.000
108,2783345,05_EIND_010-complete,2010/12/01 10:38:28.000
109,2783345,01_HOOFD_375-complete,2010/12/01 10:38:00.000
110,2783345,09_AH_I_010-complete,2010/12/01 10:37:57.000
105,2783345,01_HOOFD_380-complete,2010/12/01 10:38:04.000
112,2783345,01_HOOFD_490_1-complete,2010/12/01 10:39:10.000
111,2783345,01_HOOFD_500-complete,2010/12/06 12:19:37.000
122,2783345,01_HOOFD_510_1-complete,2010/12/06 12:30:23.000
121,2783345,01_HOOFD_530-complete,2010/12/15 00:00:00.000
119,2783345,01_HOOFD_205-complete,2010/12/01 10:37:29.000
118,2783345,01_HOOFD_120-complete,2010/12/01 10:36:43.000
120,2783345,01_HOOFD_520-complete,2010/12/06 12:30:41.000
116,2783345,01_HOOFD_490_3-complete,2010/12/06 00:00:00.000
115,2783345,01_HOOFD_050-complete,2010/12/01 10:38:34.000
114,2783345,01_HOOFD_470-complete,2010/12/01 10:39:05.000
113,2783345,01_HOOFD_510_2-complete,2010/12/06 00:00:00.000
117,2783345,01_HOOFD_480-complete,2010/12/01 10:39:10.000
169,2794023,06_VD_010-complete,2010/11/29 12:31:49.000
166,2794023,05_EIND_030_2-complete,2010/12/07 00:00:00.000
167,2794023,01_HOOFD_015-complete,2010/10/14 13:42:23.000
168,2794023,01_HOOFD_020-complete,2010/10/14 13:43:34.000
170,2794023,01_HOOFD_040-complete,2010/10/14 13:43:39.000
176,2794023,01_HOOFD_100-complete,2010/10/27 00:00:00.000
172,2794023,01_HOOFD_010-complete,2010/10/12 00:00:00.000
173,2794023,01_HOOFD_100-complete,2010/10/15 12:54:46.000
174,2794023,01_HOOFD_130-complete,2010/10/15 12:55:28.000
175,2794023,01_HOOFD_050-complete,2010/10/15 12:55:41.000
177,2794023,01_HOOFD_065_1-complete,2010/10/15 12:53:09.000
171,2794023,06_VD_030-complete,2010/11/29 12:33:14.000
165,2794023,01_HOOFD_060-complete,2010/10/14 13:43:49.000
162,2794023,06_VD_020_1-complete,2010/11/29 12:31:51.000
163,2794023,05_EIND_050-complete,2010/12/07 00:00:00.000
164,2794023,06_VD_020_2-complete,2010/11/29 00:00:00.000
151,2794023,06_VD_050-complete,2010/11/29 12:55:44.000
153,2794023,06_VD_060-complete,2010/11/29 12:55:51.000
154,2794023,06_VD_040-complete,2010/11/29 12:33:20.000
155,2794023,06_VD_070-complete,2010/11/30 00:00:00.000
152,2794023,01_HOOFD_065_2-complete,2010/10/15 00:00:00.000
157,2794023,05_EIND_070-complete,2010/12/07 11:30:08.000
158,2794023,05_EIND_010-complete,2010/12/07 11:21:50.000
159,2794023,05_EIND_030_1-complete,2010/12/07 11:22:14.000
160,2794023,05_EIND_040-complete,2010/12/07 11:22:30.000
161,2794023,05_EIND_060-complete,2010/12/07 11:30:08.000
156,2794023,05_EIND_020-complete,2010/12/07 00:00:00.000
209,2797217,01_HOOFD_065_1-complete,2010/10/15 11:33:01.000
202,2797217,01_HOOFD_120-complete,2010/10/25 15:22:21.000
203,2797217,01_HOOFD_205-complete,2010/10/25 15:22:59.000
204,2797217,01_HOOFD_010-complete,2010/10/12 00:00:00.000
205,2797217,01_HOOFD_065_2-complete,2010/10/15 00:00:00.000
206,2797217,01_HOOFD_020-complete,2010/10/15 10:21:48.000
207,2797217,01_HOOFD_030_1-complete,2010/10/15 10:22:07.000
208,2797217,01_HOOFD_060-complete,2010/10/15 10:25:19.000
210,2797217,01_HOOFD_040-complete,2010/10/15 10:23:54.000
217,2797217,01_HOOFD_100-complete,2010/10/15 11:45:42.000
212,2797217,05_EIND_010-complete,2010/10/25 15:22:03.000
213,2797217,01_HOOFD_180-complete,2010/10/25 15:22:29.000
214,2797217,01_HOOFD_190_1-complete,2010/10/25 15:22:32.000
215,2797217,01_HOOFD_030_2-complete,2010/10/12 00:00:00.000
216,2797217,06_VD_010-complete,2010/10/15 11:34:43.000
218,2797217,01_HOOFD_270-complete,2010/10/25 15:23:05.000
219,2797217,01_HOOFD_130-complete,2010/10/15 11:47:24.000
220,2797217,01_HOOFD_050-complete,2010/10/15 12:02:19.000
201,2797217,01_HOOFD_375-complete,2010/10/25 15:23:25.000
211,2797217,01_HOOFD_110-complete,2010/10/25 15:21:50.000
200,2797217,01_HOOFD_190_2-complete,2010/10/15 00:00:00.000
198,2797217,01_HOOFD_370-complete,2010/10/25 15:23:25.000
182,2797217,09_AH_I_010-complete,2010/10/25 15:23:23.000
199,2797217,01_HOOFD_015-complete,2010/10/15 10:21:40.000
178,2797217,01_HOOFD_790-complete,2011/01/17 15:38:06.000
179,2797217,01_HOOFD_100-complete,2010/10/27 00:00:00.000
180,2797217,01_HOOFD_480-complete,2010/10/25 15:23:49.000
181,2797217,01_HOOFD_260-complete,2010/10/25 15:23:17.000
183,2797217,01_HOOFD_380-complete,2010/10/25 15:23:30.000
184,2797217,01_HOOFD_430-complete,2010/10/25 15:23:39.000
186,2797217,01_HOOFD_490_1-complete,2010/10/25 15:23:49.000
187,2797217,01_HOOFD_510_1-complete,2010/10/25 15:34:54.000
185,2797217,01_HOOFD_470-complete,2010/10/25 15:23:45.000
189,2797217,01_BB_540-complete,2011/01/17 15:36:35.000
190,2797217,01_BB_770-complete,2011/01/17 15:37:23.000
191,2797217,01_HOOFD_250-complete,2010/10/25 15:23:15.000
192,2797217,01_HOOFD_500-complete,2010/10/25 15:24:22.000
193,2797217,01_HOOFD_490_2-complete,2010/10/25 15:23:52.000
194,2797217,01_HOOFD_520-complete,2010/10/25 15:35:05.000
195,2797217,01_HOOFD_490_3-complete,2010/10/26 00:00:00.000
196,2797217,01_HOOFD_200-complete,2010/10/25 15:22:59.000
197,2797217,01_HOOFD_510_2-complete,2010/11/01 00:00:00.000
188,2797217,01_HOOFD_530-complete,2010/11/03 00:00:00.000
221,2799076,01_HOOFD_010-complete,2010/10/13 00:00:00.000
222,2799076,01_HOOFD_015-complete,2010/10/19 12:47:20.000
238,2802160,01_HOOFD_050-complete,2010/10/18 14:09:49.000
236,2802160,01_HOOFD_065_1-complete,2010/10/18 14:01:02.000
237,2802160,01_HOOFD_040-complete,2010/10/18 13:55:10.000
239,2802160,01_HOOFD_060-complete,2010/10/18 13:55:20.000
232,2802160,01_HOOFD_015-complete,2010/10/18 13:54:50.000
241,2802160,01_HOOFD_190_2-complete,2010/10/19 00:00:00.000
242,2802160,01_HOOFD_020-complete,2010/10/18 13:55:00.000
243,2802160,01_HOOFD_010-complete,2010/10/13 00:00:00.000
235,2802160,01_HOOFD_100-complete,2010/10/18 14:07:21.000
240,2802160,05_EIND_010-complete,2010/12/23 15:41:04.000
234,2802160,01_HOOFD_065_2-complete,2010/10/18 00:00:00.000
226,2802160,01_HOOFD_120-complete,2010/12/07 12:45:27.000
224,2802160,01_HOOFD_110-complete,2010/12/07 12:45:20.000
231,2802160,08_AWB45_020_2-complete,2010/11/18 00:00:00.000
230,2802160,08_AWB45_010-complete,2010/12/07 12:46:56.000
229,2802160,01_HOOFD_180-complete,2010/12/07 12:45:46.000
228,2802160,08_AWB45_020_1-complete,2010/12/07 12:46:59.000
227,2802160,01_HOOFD_190_1-complete,2010/12/07 12:45:53.000
225,2802160,01_HOOFD_130-complete,2010/12/07 12:45:41.000
233,2802160,01_HOOFD_200-complete,2010/12/07 12:46:24.000
223,2802160,01_HOOFD_100-complete,2010/10/27 00:00:00.000
273,2814003,01_HOOFD_205-complete,2010/11/08 11:29:02.000
272,2814003,01_HOOFD_020-complete,2010/11/08 11:24:48.000
271,2814003,01_HOOFD_120-complete,2010/11/08 11:27:42.000
267,2814003,01_HOOFD_100-complete,2010/11/03 00:00:00.000
269,2814003,01_HOOFD_060-complete,2010/11/08 11:24:58.000
268,2814003,01_HOOFD_010-complete,2010/10/19 00:00:00.000
274,2814003,01_BB_540-complete,2011/01/07 11:55:45.000
270,2814003,01_HOOFD_040-complete,2010/11/08 11:24:53.000
275,2814003,01_BB_770-complete,2011/01/07 11:55:51.000
260,2814003,01_HOOFD_490_3-complete,2010/11/09 00:00:00.000
277,2814003,01_HOOFD_130-complete,2010/11/08 11:27:15.000
278,2814003,01_HOOFD_050-complete,2010/11/08 11:27:27.000
279,2814003,05_EIND_010-complete,2010/11/08 11:27:35.000
280,2814003,01_HOOFD_180-complete,2010/11/08 11:27:52.000
281,2814003,01_HOOFD_200-complete,2010/11/08 11:29:02.000
282,2814003,01_HOOFD_190_2-complete,2010/11/01 00:00:00.000
283,2814003,01_HOOFD_100-complete,2010/11/08 11:26:31.000
339,2817543,01_HOOFD_445-complete,2011/03/04 12:32:23.000
338,2817543,10_UOV_040-complete,2011/03/04 12:36:06.000
337,2817543,01_HOOFD_195_2-complete,2010/12/07 00:00:00.000
336,2817543,01_HOOFD_040-complete,2010/10/25 09:37:42.000
335,2817543,01_HOOFD_010-complete,2010/10/22 00:00:00.000
334,2817543,01_HOOFD_380-complete,2011/03/04 12:32:18.000
333,2817543,01_HOOFD_440_1-complete,2011/03/04 12:32:18.000
330,2817543,04_BPT_020-complete,2010/10/25 09:38:07.000
331,2817543,04_BPT_010-complete,2010/10/25 09:38:00.000
329,2817543,04_BPT_040-complete,2010/10/25 09:38:21.000
328,2817543,04_BPT_060-complete,2010/10/25 09:38:42.000
327,2817543,04_BPT_030-complete,2010/10/25 09:38:16.000
326,2817543,01_HOOFD_090-complete,2010/12/09 12:10:44.000
325,2817543,01_HOOFD_020-complete,2010/10/25 09:33:50.000
340,2817543,01_HOOFD_065_2-complete,2010/11/04 00:00:00.000
332,2817543,01_HOOFD_015-complete,2010/10/25 09:33:31.000
365,2824783,01_HOOFD_060-complete,2011/07/08 10:54:14.000
363,2824783,01_HOOFD_010-complete,2010/10/27 00:00:00.000
362,2824783,01_HOOFD_030_1-complete,2011/07/08 10:54:08.000
364,2824783,01_HOOFD_030_2-complete,2011/07/08 10:54:08.000
360,2824783,01_HOOFD_040-complete,2011/07/08 10:54:12.000
359,2824783,01_HOOFD_020-complete,2010/10/28 15:34:57.000
361,2824783,01_HOOFD_015-complete,2010/10/28 15:34:42.000
379,2825088,01_HOOFD_010-complete,2010/10/26 00:00:00.000
378,2825088,01_HOOFD_030_2-complete,2012/03/29 10:35:29.000
377,2825088,01_HOOFD_020-complete,2010/10/28 15:50:42.000
376,2825088,01_HOOFD_030_1-complete,2012/03/29 10:35:29.000
375,2825088,04_BPT_005-complete,2012/03/29 10:35:38.000
373,2825088,02_DRZ_010-complete,2012/03/29 10:35:35.000
374,2825088,01_HOOFD_015-complete,2010/10/28 15:50:31.000
371,2825088,05_EIND_010-complete,2012/03/29 10:35:46.000
370,2825088,01_HOOFD_120-complete,2012/03/29 10:36:04.000
369,2825088,01_HOOFD_110-complete,2012/03/29 10:36:03.000
368,2825088,01_HOOFD_065_1-complete,2012/03/29 10:35:40.000
367,2825088,01_HOOFD_065_2-complete,2012/03/29 10:35:40.000
366,2825088,01_HOOFD_130-complete,2012/03/29 10:35:47.000
372,2825088,01_HOOFD_100-complete,2012/03/29 10:35:51.000
405,2830183,01_HOOFD_065_1-complete,2010/11/02 14:46:26.000
400,2830183,01_HOOFD_065_2-complete,2010/11/02 00:00:00.000
401,2830183,01_HOOFD_015-complete,2010/11/02 14:41:01.000
402,2830183,01_HOOFD_205-complete,2010/12/08 16:45:32.000
403,2830183,01_HOOFD_020-complete,2010/11/02 14:41:08.000
404,2830183,01_HOOFD_040-complete,2010/11/02 14:41:14.000
406,2830183,01_HOOFD_060-complete,2010/11/02 14:41:19.000
399,2830183,01_HOOFD_010-complete,2010/10/22 00:00:00.000
408,2830183,01_HOOFD_180-complete,2010/12/08 16:45:11.000
409,2830183,01_HOOFD_190_1-complete,2010/12/08 16:45:20.000
410,2830183,01_HOOFD_100-complete,2010/11/02 15:05:29.000
411,2830183,01_HOOFD_100-complete,2010/11/10 00:00:00.000
412,2830183,01_HOOFD_190_2-complete,2010/12/08 00:00:00.000
413,2830183,01_HOOFD_110-complete,2010/12/08 16:44:58.000
414,2830183,01_HOOFD_120-complete,2010/12/08 16:45:00.000
407,2830183,01_HOOFD_130-complete,2010/12/08 16:45:07.000
398,2830183,01_HOOFD_200-complete,2010/12/08 16:45:32.000
397,2830183,01_HOOFD_270-complete,2010/12/08 16:45:37.000
396,2830183,01_HOOFD_430-complete,2010/12/14 12:22:03.000
380,2830183,01_HOOFD_260-complete,2010/12/08 16:45:44.000
381,2830183,09_AH_I_010-complete,2010/12/08 16:45:48.000
382,2830183,01_HOOFD_375-complete,2010/12/08 16:45:49.000
383,2830183,01_HOOFD_370-complete,2010/12/08 16:45:49.000
385,2830183,01_HOOFD_380-complete,2010/12/08 16:45:52.000
386,2830183,01_HOOFD_490_3-complete,2010/12/14 00:00:00.000
387,2830183,05_EIND_010-complete,2010/12/14 12:21:48.000
384,2830183,01_HOOFD_050-complete,2010/12/14 12:20:16.000
443,2831567,01_HOOFD_205-complete,2010/12/07 11:26:43.000
437,2831567,01_HOOFD_065_2-complete,2010/11/02 00:00:00.000
438,2831567,01_HOOFD_015-complete,2010/11/02 11:44:58.000
439,2831567,01_HOOFD_020-complete,2010/11/02 11:45:04.000
440,2831567,01_HOOFD_100-complete,2010/11/02 14:30:17.000
441,2831567,01_HOOFD_060-complete,2010/11/02 11:45:17.000
442,2831567,01_HOOFD_040-complete,2010/11/02 11:45:09.000
444,2831567,01_HOOFD_065_1-complete,2010/11/02 11:52:09.000
452,2831567,01_HOOFD_110-complete,2010/12/07 11:23:55.000
446,2831567,01_HOOFD_180-complete,2010/12/07 11:24:09.000
447,2831567,01_HOOFD_190_1-complete,2010/12/07 11:26:12.000
448,2831567,01_HOOFD_200-complete,2010/12/07 11:26:43.000
449,2831567,01_HOOFD_190_2-complete,2010/12/07 00:00:00.000
485,2832460,01_HOOFD_020-complete,2010/11/02 14:03:46.000
484,2832460,06_VD_100-complete,2011/02/01 15:17:52.000
483,2832460,01_HOOFD_065_1-complete,2010/11/02 14:06:24.000
482,2832460,01_HOOFD_100-complete,2010/11/02 14:06:43.000
479,2832460,01_HOOFD_100-complete,2010/11/10 00:00:00.000
480,2832460,01_HOOFD_180-complete,2011/01/25 18:59:05.000
478,2832460,01_HOOFD_200-complete,2011/01/25 18:59:39.000
486,2832460,01_HOOFD_060-complete,2010/11/02 14:03:57.000
481,2832460,01_HOOFD_065_2-complete,2010/11/02 00:00:00.000
487,2832460,06_VD_020_2-complete,2010/12/22 00:00:00.000
498,2832460,01_HOOFD_130-complete,2010/12/23 10:53:29.000
489,2832460,01_HOOFD_110-complete,2010/12/23 10:52:58.000
490,2832460,06_VD_070-complete,2010/12/23 00:00:00.000
491,2832460,01_HOOFD_015-complete,2010/11/02 14:03:34.000
492,2832460,06_VD_030-complete,2010/12/23 10:54:09.000
494,2832460,06_VD_010-complete,2010/12/23 10:53:45.000
495,2832460,06_VD_050-complete,2010/12/23 10:55:15.000
496,2832460,06_VD_020_1-complete,2010/12/23 10:53:46.000
497,2832460,01_HOOFD_120-complete,2011/01/25 18:58:38.000
499,2832460,01_HOOFD_190_2-complete,2011/01/25 00:00:00.000
477,2832460,01_HOOFD_040-complete,2010/11/02 14:03:52.000
488,2832460,01_HOOFD_010-complete,2010/11/01 00:00:00.000
476,2832460,05_EIND_010-complete,2011/02/01 15:17:44.000
493,2832460,06_VD_060-complete,2010/12/23 10:55:44.000
474,2832460,01_HOOFD_205-complete,2011/01/25 18:59:39.000
475,2832460,01_HOOFD_050-complete,2010/12/23 10:53:36.000
453,2832460,01_HOOFD_260-complete,2011/01/25 19:00:13.000
454,2832460,01_HOOFD_190_1-complete,2011/01/25 18:59:20.000
455,2832460,01_HOOFD_370-complete,2011/01/25 19:00:59.000
457,2832460,01_HOOFD_430-complete,2011/01/25 19:01:14.000
458,2832460,01_HOOFD_270-complete,2011/01/25 18:59:44.000
459,2832460,06_VD_040-complete,2010/12/23 10:54:14.000
460,2832460,01_HOOFD_375-complete,2011/01/25 19:00:59.000
461,2832460,01_HOOFD_250-complete,2011/01/25 19:00:11.000
462,2832460,01_HOOFD_470-complete,2011/01/25 19:01:16.000
456,2832460,01_HOOFD_380-complete,2011/01/25 19:01:05.000
464,2832460,01_HOOFD_490_3-complete,2011/02/01 00:00:00.000
463,2832460,01_HOOFD_510_1-complete,2011/02/01 15:18:21.000
473,2832460,09_AH_I_010-complete,2011/01/25 19:00:18.000
472,2832460,01_HOOFD_490_2-complete,2011/02/01 15:18:05.000
471,2832460,01_HOOFD_530-complete,2011/02/09 00:00:00.000
469,2832460,06_VD_140-complete,2011/02/01 15:18:03.000
470,2832460,01_HOOFD_520-complete,2011/02/01 15:24:17.000
520,2833073,01_HOOFD_205-complete,2010/12/08 17:10:23.000
524,2833073,01_HOOFD_010-complete,2010/10/25 00:00:00.000
519,2833073,01_HOOFD_250-complete,2010/12/08 17:10:30.000
521,2833073,01_HOOFD_015-complete,2010/11/02 14:47:11.000
522,2833073,01_HOOFD_270-complete,2010/12/08 17:10:26.000
523,2833073,01_HOOFD_040-complete,2010/11/02 14:47:27.000
525,2833073,01_HOOFD_060-complete,2010/11/02 14:47:36.000
531,2833073,01_HOOFD_180-complete,2010/12/08 17:10:11.000
527,2833073,01_HOOFD_020-complete,2010/11/02 14:47:21.000
528,2833073,01_HOOFD_100-complete,2010/11/10 00:00:00.000
529,2833073,01_HOOFD_190_2-complete,2010/12/08 00:00:00.000
530,2833073,01_HOOFD_110-complete,2010/12/08 17:10:02.000
559,2838476,01_HOOFD_015-complete,2010/11/04 12:17:57.000
554,2838476,01_HOOFD_430-complete,2010/12/14 13:07:08.000
555,2838476,01_HOOFD_020-complete,2010/11/04 12:18:04.000
556,2838476,01_HOOFD_190_1-complete,2010/12/13 13:04:49.000
599,2839858,01_HOOFD_050-complete,2010/11/04 15:20:58.000
598,2839858,01_HOOFD_015-complete,2010/11/04 15:04:34.000
597,2839858,01_HOOFD_100-complete,2010/11/17 00:00:00.000
593,2839858,05_EIND_010-complete,2010/11/04 15:21:17.000
594,2839858,01_HOOFD_060-complete,2010/11/04 15:08:26.000
592,2839858,01_HOOFD_020-complete,2010/11/04 15:04:49.000
600,2839858,01_HOOFD_205-complete,2010/11/29 11:38:13.000
595,2839858,01_HOOFD_065_2-complete,2010/11/04 00:00:00.000
601,2839858,01_HOOFD_010-complete,2010/11/02 00:00:00.000
609,2839858,01_HOOFD_110-complete,2010/11/04 15:21:37.000
603,2839858,01_HOOFD_260-complete,2010/11/29 11:38:35.000
604,2839858,01_HOOFD_200-complete,2010/11/29 11:38:13.000
605,2839858,01_HOOFD_370-complete,2010/11/29 11:38:46.000
606,2839858,01_HOOFD_120-complete,2010/11/29 11:20:57.000
607,2839858,01_HOOFD_100-complete,2010/11/04 15:21:55.000
608,2839858,01_HOOFD_130-complete,2010/11/04 15:21:29.000
610,2839858,01_HOOFD_180-complete,2010/11/29 11:21:16.000
591,2839858,01_HOOFD_190_1-complete,2010/11/29 11:21:28.000
602,2839858,06_VD_010-complete,2010/11/29 11:21:04.000
590,2839858,01_HOOFD_480-complete,2010/11/29 11:39:10.000
596,2839858,01_HOOFD_065_1-complete,2010/11/04 15:12:35.000
588,2839858,01_HOOFD_510_2-complete,2010/12/06 00:00:00.000
571,2839858,01_HOOFD_375-complete,2010/11/29 11:38:46.000
572,2839858,01_HOOFD_790-complete,2011/01/21 09:09:20.000
573,2839858,01_HOOFD_490_1-complete,2010/11/29 11:39:10.000
574,2839858,01_HOOFD_430-complete,2010/11/29 11:39:01.000
575,2839858,01_HOOFD_380-complete,2010/11/29 11:38:50.000
576,2839858,09_AH_I_010-complete,2010/11/29 11:38:40.000
577,2839858,01_HOOFD_490_3-complete,2010/11/30 00:00:00.000
578,2839858,01_HOOFD_490_2-complete,2010/11/29 11:39:18.000
579,2839858,01_HOOFD_500-complete,2010/11/29 11:39:29.000
570,2839858,01_HOOFD_470-complete,2010/11/29 11:39:07.000
581,2839858,01_HOOFD_530-complete,2010/12/08 00:00:00.000
582,2839858,01_HOOFD_040-complete,2010/11/04 15:08:21.000
583,2839858,01_BB_540-complete,2011/01/21 09:09:18.000
589,2839858,01_HOOFD_270-complete,2010/11/29 11:38:22.000
584,2839858,01_BB_770-complete,2011/01/21 09:09:20.000
585,2839858,01_HOOFD_510_1-complete,2010/11/29 11:46:59.000
586,2839858,01_HOOFD_190_2-complete,2010/11/30 00:00:00.000
587,2839858,01_HOOFD_520-complete,2010/11/29 11:47:12.000
580,2839858,01_HOOFD_250-complete,2010/11/29 11:38:33.000
640,2840219,01_HOOFD_100-complete,2010/11/04 16:13:22.000
639,2840219,01_HOOFD_015-complete,2010/11/04 15:46:53.000
638,2840219,06_VD_010-complete,2010/11/25 15:24:29.000
634,2840219,01_HOOFD_130-complete,2010/11/04 16:13:36.000
636,2840219,01_HOOFD_020-complete,2010/11/04 15:46:59.000
635,2840219,01_HOOFD_270-complete,2010/11/25 16:11:39.000
641,2840219,01_HOOFD_190_1-complete,2010/11/25 15:24:53.000
637,2840219,01_HOOFD_065_2-complete,2010/11/04 00:00:00.000
642,2840219,01_HOOFD_060-complete,2010/11/04 15:47:06.000
646,2840219,01_HOOFD_205-complete,2010/11/25 16:11:34.000
644,2840219,01_HOOFD_200-complete,2010/11/25 16:11:34.000
645,2840219,01_HOOFD_050-complete,2010/11/04 16:13:41.000
647,2840219,01_HOOFD_100-complete,2010/11/17 00:00:00.000
648,2840219,01_HOOFD_110-complete,2010/11/25 15:24:07.000
649,2840219,01_HOOFD_065_1-complete,2010/11/04 15:54:36.000
650,2840219,05_EIND_010-complete,2010/11/25 15:24:19.000
651,2840219,01_HOOFD_120-complete,2010/11/25 15:24:34.000
633,2840219,01_HOOFD_040-complete,2010/11/04 15:47:03.000
643,2840219,01_HOOFD_180-complete,2010/11/25 15:24:43.000
632,2840219,01_HOOFD_010-complete,2010/11/02 00:00:00.000
631,2840219,01_HOOFD_250-complete,2010/11/25 16:11:42.000
630,2840219,01_HOOFD_500-complete,2010/11/25 16:12:46.000
612,2840219,01_HOOFD_470-complete,2010/11/25 16:12:06.000
613,2840219,01_HOOFD_510_2-complete,2010/12/06 00:00:00.000
614,2840219,01_HOOFD_480-complete,2010/11/25 16:12:11.000
615,2840219,01_HOOFD_430-complete,2010/11/25 16:11:59.000
616,2840219,01_HOOFD_370-complete,2010/11/25 16:11:50.000
617,2840219,01_HOOFD_530-complete,2010/12/08 00:00:00.000
618,2840219,01_HOOFD_380-complete,2010/11/25 16:11:53.000
619,2840219,01_HOOFD_490_2-complete,2010/11/25 16:12:16.000
620,2840219,01_HOOFD_260-complete,2010/11/25 16:11:44.000
611,2840219,01_HOOFD_490_1-complete,2010/11/25 16:12:11.000
622,2840219,01_HOOFD_790-complete,2011/01/21 09:13:10.000
623,2840219,01_BB_770-complete,2011/01/21 09:13:10.000
624,2840219,01_HOOFD_510_1-complete,2010/11/25 16:18:37.000
625,2840219,01_HOOFD_375-complete,2010/11/25 16:11:50.000
626,2840219,01_HOOFD_520-complete,2010/11/25 16:19:07.000
627,2840219,01_HOOFD_490_3-complete,2010/11/30 00:00:00.000
628,2840219,09_AH_I_010-complete,2010/11/25 16:11:48.000
629,2840219,01_HOOFD_190_2-complete,2010/12/06 00:00:00.000
621,2840219,01_BB_540-complete,2011/01/21 09:13:09.000
681,2840553,01_HOOFD_010-complete,2010/11/02 00:00:00.000
680,2840553,01_HOOFD_015-complete,2010/11/04 16:17:29.000
